상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,합친데이터,네이버키워드,naver_store_url,store_address,store_score,visitor_review,total_of_people_voted,리뷰 총인원
아이스크림할인점와와,패스트푸드,아이스크림판매,제과점업,소사본동,37.467000163556,126.801212223176,패스트푸드아이스크림판매제과점업,소사본동%20아이스크림할인점와와,https://m.place.naver.com/restaurant/1655614685,경기 부천시 소사로78번길 77,4.5,/굿/굳/굿~/가깝고 편해요/굿/종류 다양해서 좋아요/좋아요/청결/굿/맛있어요,/4.5/252개 평점 114명 참여,128
경성짜장,중식,중국음식/중국집,중식 음식점업,소사본동,37.4746948126881,126.797641135485,중식중국음식/중국집중식 음식점업,소사본동%20경성짜장,https://m.place.naver.com/restaurant/1387644541,경기 부천시 은성로62번길 13,4.1,/굿/굿/군/친절해요/맛있어요!/굿/친절해요/굿/맛나요,/4.1/5개 평점 10명 참여,9
호식이두마리치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4741931455535,126.798813634842,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20호식이두마리치킨,https://m.place.naver.com/restaurant/1782508210,경기 부천시 은성로68번길 21-10,4.55,/맛나요/맛나요/굿!/맛나요/맛있어요/맛나여/양이믾아요/배달까지 20~25분 정도 걸리신듯해요 엄청빠르고 바삭하고 맛있어요!/맛있어요/가질러왓다고 여러가지 서비스 챙겨주심,/4.55/11개 평점 20명 참여,13
태리로제떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,소사본동,37.4818210660789,126.794892505889,분식떡볶이전문분식 및 김밥 전문점,소사본동%20태리로제떡볶이,https://m.place.naver.com/restaurant/1567144851,경기 부천시 경인옛로 25,4.4,/두번째 방문 진짜 안먹을수없는 맛 감사합니다!!❤️❤️❤️/사장님이 엄청 친절하시고 떡볶이 좋아하는 여자친구가 너무 좋아해요ㅠㅠㅠㅠㅠㅠ감사합니다 자주 주문해서 먹을게요❤️❤️❤️/부천페이가 안되는건 아쉽지만 맛있어요/적지만 맛은 있어요/맛있네요/친절해요/맛있어요/다른 곳 로제떡볶이에 비해 이것 로제떡볶이가 좀 덜 자극적이고 로제 느낌에 가까운 것 같아요. 닭강정도 맛있었습니다/제가 먹어본 로제떡볶이중에 최고였어요 전혀 느끼하지않고 고소해요 일하시는분들도 친절하세요 자주 먹으러 갈것같네요,/4.4/10개 평점 18명 참여,11
꽃하루앙금플라워,제과제빵떡케익,떡전문,제과점업,소사본동,37.4770922094839,126.79240201412,제과제빵떡케익떡전문제과점업,소사본동%20꽃하루앙금플라워,https://m.place.naver.com/restaurant/1065856417,"경기 부천시 호현로 439 1층, 꽃하루앙금플라워",,/너무 이뻐요. 감사합니다 ❤🧡💛 다음번에도 잘 부탁드려요~~/엄마생신이라 일반케익 항상 버려서 떡 케익주문해봤는데 정말 맞추기잘했어요 넘 이쁘고 먹기 아까웠습니다. 앞으로 생일때마다 이용할께요 정성을 다해 만든케익이라 넘 좋았습니다/실물이 더 예뻐서 만족스러웠습니다! 다음에 또 주문할게요!!/꽃이 너무 예쁘고 맛도 좋습니다/예약하고 픽업했는데 실물이 훨씬 예뻤어요 ㅜㅜ 색감이 너무 고움.. 떡도 너무 달지않아서 부모님 맛있게 드셨고요. 꽃 하나하나가 너무 예뻐서 감탄하면서 먹었습니다./늦은 시간에 상담도 해주시고ㅠㅠ 너무너무 마음에들어여 자주 이용 하겠습니다 ㅎㅎ 짱짱!!,,6
부어치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4723910901354,126.797044951084,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20부어치킨,https://m.place.naver.com/restaurant/1117053524,경기 부천시 소사로160번길 26-1 1층,4.35,/부어치킨 진짜진짜맛있어요. 그래서 먹다가 사진찍었어요..^^ 사진은 맛쇼킹이랑 닭강정맛인데요. 닭강정도 맛있어서 항상 시키는 맛입니다. 그리고.. 특히 맛쇼킹은 정말 맛있어요. 꼭 먹어보세요 꼬오오옥 너무 맛있음 진짜 쇼킹한 맛이에요. 전화주문했었는데(두마리세트.. 사장님 너무 친절하시고 그렇습니다. 부어치킨 소사점 흥해라 흥/./진짜맛있고 친절해요/👍/포장 찾으러 갔는데 마스크도 안쓰고 조리하시고../굳/좋아요/그냥그래요/맛있어요/눈많이와서 포장해갔는대 마싯었어용 ㅎㅎ,/4.35/43개 평점 37명 참여,22
떡사랑,제과제빵떡케익,떡전문,제과점업,소사본동,37.4725095353806,126.803385273678,제과제빵떡케익떡전문제과점업,소사본동%20떡사랑,https://m.place.naver.com/restaurant/1294100811,경기 부천시 소사동로72번길 17,4.33,/긋/청결하지 않음. 친절하지 않음. 매번 전화하며 웃고 떠드느라 손님이 와도 보는둥 마는둥 먼저 인사해도 절대 인사 안함. 예전 빵집이 다시 돌아왔으면/굿/좋아요/떡이 맛있어요/굿/좋아요/쫄깃쫄깃 맛있는 떡들~~♡/굿/좋아요,/4.33/169개 평점 125명 참여,83
남촌숯불갈비,한식,갈비/삼겹살,한식 음식점업,소사본동,37.4731483532726,126.795314408287,한식갈비/삼겹살한식 음식점업,소사본동%20남촌숯불갈비,https://m.place.naver.com/restaurant/1119578248,경기 부천시 소사로 165-2,4.83,"/왕갈비 맛있어요 :)/고기도 냉면도 맛있고 사장님도 친절해요/왕갈비 맛있네요 ㅎㅎ/좋아요/좋아요/사장님 친절하시고 평일낮에가면 갈비시켰을때 냉면,밥,국 공짜로 먹을수있어요 오예/좋아요/최고예요!! 음식도 깔끔하게 나오고 사장님도 너무 친절하시고.. 근처 아버지가 계셔서 밥먹으러 간거였는데 너무 맛있었습니다!!!/굿/좋아요",/4.83/15개 평점 25명 참여,14
영스비어,유흥주점,호프/맥주,기타 주점업,소사본동,37.4770678138516,126.795308019616,유흥주점호프/맥주기타 주점업,소사본동%20영스비어,https://m.place.naver.com/restaurant/1487888159,경기 부천시 소사로 211 1층,5.0,/매주맛 굿이에요/간단하게 술한잔하기 좋아요/처음 와보았는대 술한잔하기 좋아요/한잔하기 좋았어요/생맥도 좋고 안주도 싸고 맛있어요/굿 이네요/술한잔하기 좋아요/좋아요/좋아요/좋아요,,18
푸라닭,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동,37.4745586042744,126.798423398094,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동%20푸라닭,https://m.place.naver.com/restaurant/1398220990,경기 부천시 은성로68번길 13,4.54,/좋아요/ㄱㅅ/좋아요/ㄱㅅ/../콘소메이징 맛나요 가루가 뭉쳐서 좀 아쉬웠네요/좋아요/좋아요/가루뿌린 치킨은 안좋아하는데 콘소메이징은 맛나요/푸라닭~ 최고!!!,/4.54/124개 평점 103명 참여,65
라홍방마라탕,중식,중국음식/중국집,중식 음식점업,소사본동,37.4731999389389,126.80393953194,중식중국음식/중국집중식 음식점업,소사본동%20라홍방마라탕,https://m.place.naver.com/restaurant/1316273216,경기 부천시 소사동로 82 1층 108호,4.48,"/마라샹궈 맛있네요/매장은 청결하고, 야채는 너무 신선하고, 맛은 얘기할 필요도 없고.. 다시 갈 이유가 너무 충분해요../맛있어요 매장도 깔끔해용/굿/ㅎ/비오고 으슬으슬 찬바람 불때 너무 생각이 나 먹고왔어요.. 여기에서 마라탕 입문하고 다른곳에서도 먹어봤는데 역시 여기가 국물이 찐하고 더 맛있어 요! 쿼바로우도 참 맛있는것 같아요! 비오는날 유난히 매장이 붐비는 느낌이 있네요~ 배달서비스랑 포장손님까지 겹쳐 홀이 정신없긴 하지만 맛은 진짜 최고인듯 합니다./좋아요/ㅋ/굿/😊",/4.48/56개 평점 86명 참여,82
국수와사랑에빠진날,분식,국수/만두/칼국수,분식 및 김밥 전문점,소사본동,37.4773631702028,126.792465489287,분식국수/만두/칼국수분식 및 김밥 전문점,소사본동%20국수와사랑에빠진날,https://m.place.naver.com/restaurant/1640043847,경기 부천시 호현로 443,,/좋아요,,1
족발야시장,한식,족발/보쌈전문,한식 음식점업,소사본동,37.4754451585627,126.79877098426,한식족발/보쌈전문한식 음식점업,소사본동%20족발야시장,https://m.place.naver.com/restaurant/1356073284,경기 부천시 은성로67번길 12 1층 104호,,/사장님이 너무 시끄러워서 먹다가 빨리 나왔어요 음악이라도 있었음 조금은 낫지 않았을까… 아쉬웠어요ㅜㅜ/주인분 정신세계 특이함 매운 소스 좀 달랬더니 승질을 내질 않나 트림을 크게 몇번을 하질 않나… 친구랑 어이가 없어서 후딱 먹고 나옴. 다시는 안감./보쌈에 나오는 수육은 너무 말라서 한점먹고 못먹었네요. 신경좀 써주셔야 할거 같습니다./좋아요/좋아요/좋아요/고기가 깍둑썰기라 퍽퍽해요 족발이아니고 사태반 껍데기 반 같아요/좋아요/맛있어요,,9
강촌숯불닭광장,닭/오리요리,불닭전문,한식 음식점업,소사본동,37.4775808615708,126.795254559409,닭/오리요리불닭전문한식 음식점업,소사본동%20강촌숯불닭광장,https://m.place.naver.com/restaurant/1700273285,경기 부천시 소사로 215,4.5,"/저번에 먹고 너무 맛있어서 이번에 또 먹으러 왔어요! 갈때마다 양도 많고 진짜 맛도리입니당,,,♡ 닭갈비도 맛있고 닭목살도 진짜 너무너무 맛있어요! 다음에 또 먹으러 갈게요~!~!~!ᕕ[ ・ ▾ ・ ]ᕗ/두번째 방문인데 여러분 가셔서 닭목살 꼭 시켜드세요 진짜 가성비 미쳐씀미다,, 그리고 열무국수 비빔국수 둘다 존맛탱! 음식 나오마자마자 먹느라 바빠서 사진은 없어여,, 동네 닭갈비 맛집 인정/맛있게 잘 먹었어요~/숯불닭갈비 엄청 부드럽고 양도 많고 파김치가...진짜....같이 싸먹으면 꿀맛입니다..파김치에 싸먹은 닭갈비..종종 생각나욤..진짜 넘나 맛있구 국수도 맛있고 양 많은데 3천원;;;ㅎ 사장뉨 짱!!!!! 재방문각 별 오천만개☆☆☆☆☆/정말 맛있게 먹은 닭갈비집!!! 숯불에 구워서 더 맛있는데다 살이 부드럽고 촉촉해요 계란찜도 엄청 부드러워서 막 퍼먹었는데 간이 좀 쎈듯 밑으로갈수록 짜요 그래도 맛있어요 열무국수 살얼음 동동 진짜 존맛탱구리구요 이렇게 리뷰 길게 쓴적 잘없는데 너무 맛있게먹어서 요거 보시는분들 꼭 추천이요/다른곳보다 양이 많아요~ 담백하게 잘먹었습니다. 비빔국수.유부국수 3000원에 맛있습니다. 음식이 조금늦게나온다는~/닭 육질도 부드럽고 너무 맛있어요!! 열무냉국수도 너무 맛있고 닭갈비 나오기전에 먹어보라고 주신 닭똥집도 너무 맛있어요!!! 소사역 맛집이네요/여기 닭갈비 진짜 맛있어요,, 처음 왔는데 너무 맛있고 배부르게 잘 먹고 갑니다😊 그리구 비빔국수 진짜 추천!! 진짜진짜 추천!!/좋아요/너어무 맛있게 잘 먹었습니다🥰 특히 저녁에 알바하시는 여자분 넘 친절하셔서 저희 카페로 데려오고 싶었어요...😊ㅋㅋㅋㅋ 아! 그리고 주먹밥같은 메뉴가 추가되면 엄청 좋을것같아요!ㅎㅎ 잘먹었습니당 감사합니다 :)!!",/4.5/28개 평점 34명 참여,34
아찔한국물떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,소사본동,37.4738510499597,126.795303128974,분식떡볶이전문분식 및 김밥 전문점,소사본동%20아찔한국물떡볶이,https://m.place.naver.com/restaurant/1877276911,경기 부천시 소사로 175,4.95,"/로제떡볶이 부드럽고 맛있어요🥺 1-2인분 짜리라는데 저흰 셋이서 배터지게 먹어요... 소시지가 진짜 뽀득하니 맛있습니다 여기는 치즈도 그렇고 토핑이 퀄리티가 다 좋아서 뭘 추가해도 만족돼요!! 치즈볼 5개 들어있는데 포장해오는 길에 집어먹어서 사진에는 2개,,, 쫀득하니 존맛/사장님 ㅠㅠ 너무너무 친절하시고 자상하셔서 포장 기다리는 동안 너무너무 좋았어요 ㅠㅠ 수험생이라서 이쁘게 봐주신건지 서비스도 정말 많이 주시 고 간식거리도 이것저것 챙겨주시고ㅠ 정성이란 정성은 다 느꼈어요.. 맛도 역시 맛있구 정말정말 감사합니다!! 앞으로 정말 많이 방문하겠습니다 행복 하세옹!!/매운맛 맛있어요/다른 떡볶이도 맛있지만 정말정말 로제떡볶이 2단계 너무 너무 맛있어요!! 음식도 정말 맛있고 사장님도 친절하시고 매장도 청결해요. 떡볶이 좋아하는 지인에게 맛 보여주고 싶어서 또 갔는데 역시 맛있게 식사했어요! 모듬튀김도 다양하고 맛있어요!! 서비스도 주셔서 너무너무 감사해요! 번창하세요:)/맛있어요/좋아요/가끔 떡볶이 생각날때 마다 사먹는데 사장님 친절하고 좋아요 애기먹을 메뉴도 많아서 좋아하고 맛있어요/3번째 사먹는 떡볶이!! 로제떡볶이 신라면정도 매운맛으로 모둠튀김이랑 날치알 쿨피스세트 완전 맛있어요!! 일하면서 스트레스받을 때마다 완전 당겨요. 엄마랑 매번 포장해서 먹는데 사장님은 늘 친절하시고 가게도 깨끗하고 맛있어요😆😆😆 추석때 못 시켜서 끝나자마자 퇴근하고 바로 가서 먹을정도로 맛있어요👍👍/오늘 방문포장으로 처음 시켜봤는데 사장님이 진짜 너무너무 친절하셨구 따로 포장할 용기 갖고 가도 되냐고 여쭤봤는데 흔쾌히 된다고 해주셨어요!! ㅠㅠ떡볶이에 스파게티면 사리,분모자사리,중국당면 사리 서비스로 넣어주시고 쿨피스도 서비스로 주시고… 추석선물이라고 음료수 2개도 쥐어주시 고 .. 사장님.. 이런식이시면 진짜 부천 최고 떡볶이 집밖에 못해요.. 시켜먹으면서 이렇게나 기분 좋았던 적이 없는것 같아요.. !!!! 3명이서 먹었는.../맛있어요",/4.95/22개 평점 27명 참여,32
커피에반하다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4804312806207,126.798216295518,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20커피에반하다,https://m.place.naver.com/restaurant/1573534844,경기 부천시 부흥로 471-3,4.51,/굿/굿/굿/:)/굿/사장님 친절하시고 커피도 맛있어용♡/굿/저렴하고 맛있어요/^^/적당한 달달함~♡,/4.51/63개 평점 56명 참여,20
장금이분식,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4726105580656,126.79647617259,분식라면김밥분식분식 및 김밥 전문점,소사본동%20장금이분식,https://m.place.naver.com/restaurant/1277634716,경기 부천시 신흥로73번길 60,4.67,,/4.67/12개 평점 10명 참여,12
명랑시대쌀핫도그,패스트푸드,핫도그,"피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동,37.4719685398419,126.803348678275,"패스트푸드핫도그피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동%20명랑시대쌀핫도그,https://m.place.naver.com/restaurant/544052886,경기 부천시 호현로489번길 25,4.5,/자주 포장해 가는데 항상 맛있어요/조아요/좋아요/세트메뉴/굿/좋아요/맛있어요/좋아요/굿/좋아요,/4.5/183개 평점 132명 참여,50
제육대가,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4732649860734,126.796149129552,한식한식/백반/한정식한식 음식점업,소사본동%20제육대가,https://m.place.naver.com/restaurant/1411771361,경기 부천시 소사로170번길 12 1층 일부호,4.58,/어우 제육 넘 맛있음/술안주로 늘 맛있게 먹고 있어요~/늘 맛있는 제육/언제나 맛있어요😊 근데 오늘은 비계가 많았음 ㅠ/비싼 술에 안주로 맛나게 먹었어요 ㅋㅋ🥳/뭔 제육이 이렇게 맛있는지; 또 먹고 싶음. 술 안주로 제격임! 🤪/막걸리 안주로 시켜 먹어봤는데 무지 맛있었다😋 순한맛임에도 맵찔이는 힘들듯 나는 또 먹고싶은 맛이다. 중독성 굿/제육 넘 맛있음👍🏻/ㅇ/맛있어요,/4.58/12개 평점 13명 참여,15
꼬꼬댁,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4701722715909,126.795938721739,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20꼬꼬댁,https://m.place.naver.com/restaurant/1260923246,경기 부천시 소사로 133 동보빌라,,/기본 안주로 계란후라이. 모든 안주가 맛나요. 조용히 얘기하기도 좋고 편해요/좋아요/굿,,3
명동찌개마을,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4758423692137,126.795305080353,한식한식/백반/한정식한식 음식점업,소사본동%20명동찌개마을,https://m.place.naver.com/restaurant/1916138332,경기 부천시 소사로 195-1,4.16,/언제나 맛있어요/언제나 믿고 먹을수 있어요/더워서/가성비 굿/그냥 그래요~/굿/양도 많고 맛있어요~/좋아요/굿/좋아요,/4.16/69개 평점 66명 참여,26
순살만공격,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4756940340476,126.801095972016,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20순살만공격,https://m.place.naver.com/restaurant/1294284515,경기 부천시 소안로 10,4.52,/늦은 심야 시간에 치킨 튀겨주셔서 감사해용~ 🤗 생각보다 금방 배달 왔음! 🛵 저번에는 리뷰 이벤트 참여했었는데 까묵었네용.. 😭 다음 기회에~ 또~ 😋/다양해서 좋아용/넘 맛있습니다!!/맛나네요~~ 처음 시켜본곳~~^^/워크맨보고 궁금해서 포장했는데 맛있네요. 포장 할인도 해주시고 사장님도 친절하세요~/맛있어요/정말굿/굿/맛나요,/4.52/22개 평점 41명 참여,38
복사골전집,한식,파전전문,한식 음식점업,소사본동,37.4745735895091,126.799011045014,한식파전전문한식 음식점업,소사본동%20복사골전집,https://m.place.naver.com/restaurant/1206745222,경기 부천시 은성로76번길 14,4.5,/굿/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요,/4.5/9개 평점 16명 참여,15
라화쿵부,중식,중국음식/중국집,중식 음식점업,소사본동,37.4818210660789,126.794892505889,중식중국음식/중국집중식 음식점업,소사본동%20라화쿵부,https://m.place.naver.com/restaurant/1023809877,경기 부천시 경인옛로 25 103동 B121,4.6,/깔끔하게 잘 먹었습니다. 고수 좋아해서 많이 먹었어요 ㅎㅎ/매장이 깨끗해서 좋아요~가게 일찍 열어서 좋아요~다른 곳은 너무 늦게 염..../소사근처 중엔 제일 맛있어요 꿔바로우 바삭바삭한 편이에요 짱짱 존맛..........매일 먹구 싶엉용🤬/상하이에서 먹던 그맛이네요 마라샹궈 ^^ 자꾸 생각나는 맛입니다/포장해서 집에서 먹었는데 아이가 여기 넘 맛있다고 좋아하네요/마라가 좀 약한데 괜찮았엉ㅅ/잘먹었습니당!/음식 맛있게 잘 먹었습니다!!/혼밥하러 자주와요. 재료 손질 잘해놓으시고 깔끔해요~/ㅈ,/4.6/44개 평점 48명 참여,37
스시희,일식/수산물,음식점-초밥전문,일식 음식점업,소사본동,37.4690505361037,126.800817729102,일식/수산물음식점-초밥전문일식 음식점업,소사본동%20스시희,https://m.place.naver.com/restaurant/1237335627,경기 부천시 소사로102번길 59,4.61,"/진짜 맛있게 먹었어요~ 혼밥하기에도 좋고 사람들과 방문해도 좋을 거 같아요 메뉴도 다양하고 맛있어서 또 방문예정이에요!/초밥 안 좋아하는 남편도 아주 좋아했어요!!! 다음에는 사시미 꼭 먹고싶어요 ㅠㅠ/연남동에나 있을법한 예쁜 인테리어의 초밥집이 소사동에 생겨서 너무 놀랐어요 :) 회가 너무 부드러워서 스르륵 넘어가더라구요 특히 연어!̄̈ !̄̈ 점심특 선이 진짜 가성비가 좋아서 또오고 싶은 집이에요 우동도 큰걸로 나와서 배가 든든합니다/너무 맛있었어요!!! 엄마도 너무 맛있다며 가성비 좋다고 좋아하셨어요~ 서비스로 주신 가라아게 너무 맛있어서 다음에는 맥주에 가라아게 먹으러 또 갈게요!/와 여기 가성비 대박! 입에 꽉차는 마끼도 맛있고, 초밥도 다양한데다 입에서 녹아요 ♡/주말저녁이라 회나올때까지 시간이 좀 오래걸렸지만 맛있었어요. 초밥도 사시미도 다 맛있어서 자주 방문하는 동네 맛집이에요./와와 초밥 찐이다용👍후토마끼 이렇게 맛날수가요👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏샐러드 상추대무침 모듀 쵝오요🥳/회덮밥 진짜 맛있네요! 요구사항도 잘 들어주시고 너무너무 잘먹었습니다👍👍/맛있게 잘먹었어요 옆테이블과의 거리도 넓고 맘 편히 먹을수있어서 좋았어요 감사합니다./존맛탱구리입니댜 ,,,,, 🖤 진짜 정말 맛있어요 꼭 가보세요 스시희 맛도리 인정 😻",/4.61/76개 평점 60명 참여,87
아이스365,패스트푸드,아이스크림판매,제과점업,소사본동,37.4818210660789,126.794892505889,패스트푸드아이스크림판매제과점업,소사본동%20아이스365,https://m.place.naver.com/restaurant/1847907048,경기 부천시 경인옛로 25,4.45,/👏🏻/굿/좋아요/깨끗하고 종류가 많아요 고르는 중에 사장님께서 들어오셔서 먼저 인사도 해주시고 좋아요/굿/굿/깨끗해요/여러종류 아이스크림 있어서 좋아요/상품이 많아요/잘이용했어요,/4.45/39개 평점 37명 참여,51
소새울양과점,제과제빵떡케익,제과점,제과점업,소사본동,37.4810414551166,126.794430155209,제과제빵떡케익제과점제과점업,소사본동%20소새울양과점,https://m.place.naver.com/restaurant/1868045593,경기 부천시 경인옛로 22 101호 소새울 양과점,4.58,/소사동에서 여기보다 맛있는 빵집 없어요 꼭드세요 엄청 많이 왔는데ㅠㅠ리뷰쓰는걸 자꾸 까먹어서..ㅠㅠ 사진에 보이는 피자빵 너무맛있어서 먹다가 눈물남;; 꼭드세요 한개말고 세개 사세요 두개도 안됨.. 사실 모든빵이 전부 기본이상 하는집이라 뭘집어도 맛있어요 소금빵 치즈식빵 현무암 등 너무나 도 맛도리입니다ㅠㅠㅠㅠ/바게트 맛있어요~ 사장님 친절해요~/피자빵이랑 소금빵 대박입니다ㅠㅠ꼭드세요 인생빵집이에요 ㅠㅠ/소금빵투어를 아주많이 했는데 이집보다 맛있는 소금빵이 없네요 인생소금빵이에요…/깜빠뉴랑 식빵만 구입해 보았는데요 깜빠뉴 맛은 괜찮은데 좀만 더 두껍게 썰어주시면 좋을 것 같아요^^/새로나온 메뉴 피자빵 완전 맛나요 살짝 매콤해서 더 좋은거같아요☺️☺️/넘넘 맛집!! 아낌없이 좋은 재료 팍팍 넣어서 만드는거같아요!!/제발 에프에 돌려드세요 존맛😍/소금빵이 원탑!!!!!!!/인생 소금빵이에요 ㅠㅠ,/4.58/77개 평점 85명 참여,132
부자돌솥설렁탕,한식,설렁탕집,한식 음식점업,소사동,37.4857793335271,126.791628985058,한식설렁탕집한식 음식점업,소사동%20부자돌솥설렁탕,https://m.place.naver.com/restaurant/21159051,경기 부천시 부흥로 471-8,4.18,/맛있고 친절하셔요/왕갈비 짱이예요/도가니탕.돌솥밥 창/오늘은 김치가 셔서 맛없엇어요 ㅜ 항상 김치가 안시고 맛있었는데ㅡ/맛있졍 ^^/굿/굳/맛있어요/친절해요,/4.18/309개 평점 279명 참여,109
만나국수,한식,파전전문,한식 음식점업,소사동,37.4846229682351,126.793094909982,한식파전전문한식 음식점업,소사동%20만나국수,https://m.place.naver.com/restaurant/1372188310,경기 부천시 부일로571번길 13,,/좋아요/조아요/조아요/맛있어여/좋아요,,5
마포갈매기소사역점,한식,갈비/삼겹살,한식 음식점업,소사동,37.4837063634135,126.794217730454,한식갈비/삼겹살한식 음식점업,소사동%20마포갈매기소사역점,https://m.place.naver.com/restaurant/1849780442,경기 부천시 소사로 287,,,,7
본죽,별식/퓨전요리,죽전문점,한식 음식점업,소사동,37.4859069613211,126.791773923085,별식/퓨전요리죽전문점한식 음식점업,소사동%20본죽,https://m.place.naver.com/restaurant/34787392,경기 부천시 부일로571번길 49 2층,4.29,/병원앞이여서 그럴 수도 있지만 죽 하나를 시켜도 자세히 설명해주시고 너무 친절하세요^^/사장님이 너무나 친절하고 음식도 진짜 깔끔해요.. 아플때마다 여기가서 주문하는데... 시간도 그렇게 오래안걸리는거 같아서 최고입니다/로로나로 인해 매장에선 식사가. 안되서 신짬뽕죽과 낙지김치죽을 사가지고와서 먹었다. 죽양도많고 깊고 풍부한 맛이 다음에도 또 기약해야겠다 사 장님이 매너도 있고 친절해서 나도 같이기분이 좋아지는것 같아졌다. 깜빡하고 사진을 찢지 못했네요. ㅠㅠ/요청사항 잘들어주셔서 좋았습니다 김가루도 따로주셔서 간맞추기 좋네요/굿/굿/친절해요/굳/굿/맛있고 친절하심.. 1인매장식사는 전화로 예약 안됨,/4.29/155개 평점 173명 참여,63
돈토랑나랑,한식,보리밥전문,한식 음식점업,소사동,37.4865308582374,126.790226080348,한식보리밥전문한식 음식점업,소사동%20돈토랑나랑,https://m.place.naver.com/restaurant/38503803,경기 부천시 부흥로 459,4.42,"/반찬 많이 나오고 다 맛있어요 와인삼겹살 정말 맛있어요 이거 먹고 다른가게가면 삼겹살 맛이 뭔가 부족한 듯한 느낌입니다 그래서 항상 삼겹살이 땡 기면 여기로 갑니다 사장님 오래오래 장사해주세요 :) 다만 주차할 곳이 주변에 없고 화장실은 좁아요 이런 부가적인 거 빼고는 다 좋습니다 추천이요 /쌈밥 맛집인데 왜 후기에 우렁쌈밥사진이 없나해서 오늘 갔다가 맛나게 찍어올립니댜~~~/오빠랑 와인삼겹살 4인분 클리어! 돈토랑 삼겹살은 비게도 부드럽고 고소함ㅠ 주말에 가려다 오늘 땡겨감ㅋㅋ 가격도 저렴하고 기본 반찬도 많이 나오 고 여긴 계란찜도 기본반찬에 포함임..밥시키면 된찌나오고 삼겹도 1인분에 12,000 (200g) 거기에 새송이 버섯도 같이나옴 다른곳가면 추가로 시켜야 할것들이 기본으로나옴;; 사장님 마인드가 좋으신듯 질도 좋고 맛도 좋고 ㅠ ㅠ사장님 이맛 변치 말아주세용/조아요/./굿/맵다./여기 맛있어요/회식은 돈토랑이죠/가성비 갑 맛집",/4.42/70개 평점 59명 참여,23
부천성모장례식장,한식,한식/백반/한정식,한식 음식점업,소사동,37.4874874535625,126.793014902041,한식한식/백반/한정식한식 음식점업,소사동%20부천성모장례식장,https://m.place.naver.com/restaurant/21529993,경기 부천시 소사로 327,4.37,/좋아요/굿/굿/주차가 편리해요/보통/네/주차장 어려워/시설이 깔끔합니다/친절해요/.,/4.37/89개 평점 65명 참여,56
충남방앗간,제과제빵떡케익,제과점,제과점업,소사동,37.4849572217197,126.793179989251,제과제빵떡케익제과점제과점업,소사동%20충남방앗간,https://m.place.naver.com/restaurant/1043041864,경기 부천시 부일로571번길 20,4.44,/좋아요/좋아요/굿/굿/굳~/좋아요/좋아요/좋아유/좋아요/😀,/4.44/55개 평점 43명 참여,34
크로바커피숍,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사동,37.4859656130066,126.790461340322,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사동%20크로바커피숍,https://m.place.naver.com/restaurant/21145391,경기 부천시 부흥로 466,,,,3
