상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url
수원인계DT,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2706696211329,127.034952447558,인계동%20수원인계DT,https://m.place.naver.com/restaurant/37721306
명동보리밥,한식,보리밥전문,한식 음식점업,인계동,37.263465429442,127.029993583603,인계동%20명동보리밥,https://m.place.naver.com/restaurant/11731352
복남복녀,일식/수산물,복전문,한식 음식점업,인계동,37.265196995,127.027975813001,인계동%20복남복녀,https://m.place.naver.com/restaurant/31936206
플로렌스파티하우스,부페,종합부페,,인계동,37.2614622649454,127.034066569444,인계동%20플로렌스파티하우스,https://m.place.naver.com/restaurant/12772830
쥬벨베이커리,제과제빵떡케익,제과점,제과점업,인계동,37.273969222843,127.030738332453,인계동%20쥬벨베이커리,https://m.place.naver.com/restaurant/1520931001
시골집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2585191803033,127.031184351009,인계동%20시골집,https://m.place.naver.com/restaurant/19210576
생츄어리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.273969222843,127.030738332453,인계동%20생츄어리,https://m.place.naver.com/restaurant/1025413940
명인만두,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592,인계동%20명인만두,https://m.place.naver.com/restaurant/1653363378
1인자감자탕,한식,해장국/감자탕,한식 음식점업,인계동,37.2636486535754,127.034771464369,인계동%201인자감자탕,https://m.place.naver.com/restaurant/19210761
도프셰프,한식,한식/백반/한정식,한식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20도프셰프,https://m.place.naver.com/restaurant/36893264
미스터세븐,유흥주점,호프/맥주,기타 주점업,인계동,37.2742969431831,127.027847547892,인계동%20미스터세븐,https://m.place.naver.com/restaurant/18196503
교동김밥,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2776694813796,127.031446394886,인계동%20교동김밥,https://m.place.naver.com/restaurant/36612716
블루에블랑,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2604689606214,127.033808686733,인계동%20블루에블랑,https://m.place.naver.com/restaurant/1131042570
박정한아강족발,한식,족발/보쌈전문,한식 음식점업,인계동,37.2642497470425,127.027841423046,인계동%20박정한아강족발,https://m.place.naver.com/restaurant/13288978
토담골,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632987250416,127.036061175394,인계동%20토담골,https://m.place.naver.com/restaurant/1625139294
또봉이통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2704109097156,127.023184509017,인계동%20또봉이통닭,https://m.place.naver.com/restaurant/1144879360
리츠호텔컨벤션웨딩,부페,종합부페,,인계동,37.2587463079213,127.033616496049,인계동%20리츠호텔컨벤션웨딩,https://m.place.naver.com/restaurant/20076781
본다이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2740962243725,127.027545685497,인계동%20본다이,https://m.place.naver.com/restaurant/19426080
하남돼지집,한식,갈비/삼겹살,한식 음식점업,인계동,37.2651276935645,127.030513431784,인계동%20하남돼지집,https://m.place.naver.com/restaurant/36342625
갈매기살,한식,한식/백반/한정식,한식 음식점업,인계동,37.2756260364493,127.030593055013,인계동%20갈매기살,https://m.place.naver.com/restaurant/12832291
팔덕식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2729487852127,127.028270801854,인계동%20팔덕식당,https://m.place.naver.com/restaurant/1936001829
만나고쪽갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2579640040864,127.033818136029,인계동%20만나고쪽갈비,https://m.place.naver.com/restaurant/91506976
맛있는밥집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2700179681296,127.021430674457,인계동%20맛있는밥집,https://m.place.naver.com/restaurant/1917943596
맥도날드,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2706696211329,127.034952447558,인계동%20맥도날드,https://m.place.naver.com/restaurant/1930215589
아트몬스터,양식,기타전문서양음식점,서양식 음식점업,인계동,37.263905154451,127.033077065429,인계동%20아트몬스터,https://m.place.naver.com/restaurant/1439004727
쏘울라이브,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2685218920901,127.025768302701,인계동%20쏘울라이브,https://m.place.naver.com/restaurant/31251295
시그니처인인계,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639392405159,127.031735003111,인계동%20시그니처인인계,https://m.place.naver.com/restaurant/1296249599
랜돌프비어,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2643460715653,127.031898907951,인계동%20랜돌프비어,https://m.place.naver.com/restaurant/1588632876
파스쿠찌,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650758490798,127.030784680576,인계동%20파스쿠찌,https://m.place.naver.com/restaurant/1552090907
오징어세상,일식/수산물,낙지/오징어,한식 음식점업,인계동,37.2649695377712,127.02990664576,인계동%20오징어세상,https://m.place.naver.com/restaurant/38275989
야!꿀꿀이네가자,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647946944531,127.030562797844,인계동%20야!꿀꿀이네가자,https://m.place.naver.com/restaurant/1438301661
김양비어,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2597603686154,127.032002696468,인계동%20김양비어,https://m.place.naver.com/restaurant/1364621275
유케야,한식,기타고기요리,한식 음식점업,인계동,37.2639354595678,127.031272810503,인계동%20유케야,https://m.place.naver.com/restaurant/1956335967
민들레식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.271609411308,127.026472690865,인계동%20민들레식당,https://m.place.naver.com/restaurant/1125997684
배스킨라빈스,패스트푸드,아이스크림판매,제과점업,인계동,37.2716519737444,127.036078716953,인계동%20배스킨라빈스,https://m.place.naver.com/restaurant/63409886
엔제리너스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2587463079213,127.033616496049,인계동%20엔제리너스,https://m.place.naver.com/restaurant/33705468
빽다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.275136068438,127.021420806853,인계동%20빽다방,https://m.place.naver.com/restaurant/36560936
봉명동내커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2697194759743,127.024568994748,인계동%20봉명동내커피,https://m.place.naver.com/restaurant/1283183480
맘스그릴,한식,한식/백반/한정식,한식 음식점업,인계동,37.2641716640684,127.022735213829,인계동%20맘스그릴,https://m.place.naver.com/restaurant/1496882691
한솥도시락,패스트푸드,도시락전문점,한식 음식점업,인계동,37.2640149329283,127.027776796365,인계동%20한솥도시락,https://m.place.naver.com/restaurant/13376462
라포애,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650880064779,127.028969355785,인계동%20라포애,https://m.place.naver.com/restaurant/1983800436
즐겨찾기,기타음식업,고속도로휴게소,그외 기타 음식점업,인계동,37.2650749564079,127.031776834009,인계동%20즐겨찾기,https://m.place.naver.com/restaurant/1942431161
"오,늘초밥",일식/수산물,음식점-일식,일식 음식점업,인계동,37.264360898878,127.033713870097,"인계동%20오,늘초밥",https://m.place.naver.com/restaurant/1874792470
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646597802835,127.039437387387,인계동%20카페,https://m.place.naver.com/restaurant/1512515381
도미노피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2712694193382,127.027863925678,인계동%20도미노피자,https://m.place.naver.com/restaurant/11783308
안주나라,유흥주점,호프/맥주,기타 주점업,인계동,37.2641011433892,127.027302172033,인계동%20안주나라,https://m.place.naver.com/restaurant/37450493
아우라더그릴,한식,한식/백반/한정식,한식 음식점업,인계동,37.2600646067431,127.032844322601,인계동%20아우라더그릴,https://m.place.naver.com/restaurant/34398114
피자파는집,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2663732395172,127.032966587071,인계동%20피자파는집,https://m.place.naver.com/restaurant/1730976889
1998,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%201998,https://m.place.naver.com/restaurant/37476658
역전할머니맥주,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656931634447,127.032445385116,인계동%20역전할머니맥주,https://m.place.naver.com/restaurant/1387072005
롯데리아,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2646016832815,127.033406388255,인계동%20롯데리아,https://m.place.naver.com/restaurant/31989904
청진동해장국,한식,한식/백반/한정식,한식 음식점업,인계동,37.269507870891,127.026229149016,인계동%20청진동해장국,https://m.place.naver.com/restaurant/1586916936
행복마리김밥마리,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2750101160185,127.021444988869,인계동%20행복마리김밥마리,https://m.place.naver.com/restaurant/1271845756
에이쓰리바우트,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646700880414,127.035164302138,인계동%20에이쓰리바우트,https://m.place.naver.com/restaurant/1084712471
윤실장초밥,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2648410789493,127.021959911262,인계동%20윤실장초밥,https://m.place.naver.com/restaurant/1217218981
인계한우촌,한식,기타고기요리,한식 음식점업,인계동,37.2674055945946,127.024801787152,인계동%20인계한우촌,https://m.place.naver.com/restaurant/19438049
로마경양식,양식,정통양식/경양식,서양식 음식점업,인계동,37.2750481552505,127.029348848484,인계동%20로마경양식,https://m.place.naver.com/restaurant/12020831
동해,한식,한식/백반/한정식,한식 음식점업,인계동,37.2648804691143,127.026739707412,인계동%20동해,https://m.place.naver.com/restaurant/1490745731
정육생고기,한식,기타고기요리,한식 음식점업,인계동,37.2672325483198,127.024578525643,인계동%20정육생고기,https://m.place.naver.com/restaurant/19407890
스위트베이커리,제과제빵떡케익,제과점,제과점업,인계동,37.2651276935645,127.030513431784,인계동%20스위트베이커리,https://m.place.naver.com/restaurant/1498077787
풍남문전주콩나물국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2596955663044,127.032894135409,인계동%20풍남문전주콩나물국밥,https://m.place.naver.com/restaurant/32101129
레벨리케이크,기타음식업,고속도로휴게소,그외 기타 음식점업,인계동,37.2757683886774,127.024885607634,인계동%20레벨리케이크,https://m.place.naver.com/restaurant/1603839813
럭셔리수,유흥주점,소주방/포장마차,기타 주점업,인계동,37.264848693235,127.031655713418,인계동%20럭셔리수,https://m.place.naver.com/restaurant/37476662
명가포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2680066555556,127.025571994961,인계동%20명가포차,https://m.place.naver.com/restaurant/21134173
홍대쌀국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592,인계동%20홍대쌀국수,https://m.place.naver.com/restaurant/1630990281
춘설당,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2646016832815,127.033406388255,인계동%20춘설당,https://m.place.naver.com/restaurant/878120405
4900냥순대국,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2585440228639,127.03201826202,인계동%204900냥순대국,https://m.place.naver.com/restaurant/1405770948
박군자진주냉면,한식,냉면집,한식 음식점업,인계동,37.2646597802835,127.039437387387,인계동%20박군자진주냉면,https://m.place.naver.com/restaurant/35135919
포수아,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,인계동,37.263785056968,127.031612961455,인계동%20포수아,https://m.place.naver.com/restaurant/12930036
이디아커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2628144702913,127.031929787041,인계동%20이디아커피,https://m.place.naver.com/restaurant/21627926
밀숲인계점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2646016832815,127.033406388255,인계동%20밀숲인계점,https://m.place.naver.com/restaurant/127248256
초계국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2630182226157,127.035918187969,인계동%20초계국수,https://m.place.naver.com/restaurant/21222307
본래순대,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2660550726402,127.030422621518,인계동%20본래순대,https://m.place.naver.com/restaurant/37814871
백청우칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2715292261243,127.027680180394,인계동%20백청우칼국수,https://m.place.naver.com/restaurant/11663524
아우네,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655617992222,127.035119102331,인계동%20아우네,https://m.place.naver.com/restaurant/11708133
신촌옥설렁탕,한식,설렁탕집,한식 음식점업,인계동,37.2602054633626,127.03354148577,인계동%20신촌옥설렁탕,https://m.place.naver.com/restaurant/1702912064
돼지복단지,한식,기타고기요리,한식 음식점업,인계동,37.2652114271831,127.026442314881,인계동%20돼지복단지,https://m.place.naver.com/restaurant/1297066799
칠성포차,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2654439959159,127.031727011632,인계동%20칠성포차,https://m.place.naver.com/restaurant/38724372
배스킨라빈스동수원홈,패스트푸드,아이스크림판매,제과점업,인계동,37.2627455564067,127.030115556208,인계동%20배스킨라빈스동수원홈,https://m.place.naver.com/restaurant/13294716
김밥천국,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.263905154451,127.033077065429,인계동%20김밥천국,https://m.place.naver.com/restaurant/36983399
엄마밥상,한식,한식/백반/한정식,한식 음식점업,인계동,37.2642203491942,127.024267876787,인계동%20엄마밥상,https://m.place.naver.com/restaurant/13564015
다인,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2766606667828,127.037018423875,인계동%20다인,https://m.place.naver.com/restaurant/13288701
별들의고향,유흥주점,호프/맥주,기타 주점업,인계동,37.2656063291639,127.02844407724,인계동%20별들의고향,https://m.place.naver.com/restaurant/19962314
옛날손칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2750950875675,127.020823718538,인계동%20옛날손칼국수,https://m.place.naver.com/restaurant/1204706331
수원한식,한식,한식/백반/한정식,한식 음식점업,인계동,37.2754616878046,127.029230779959,인계동%20수원한식,https://m.place.naver.com/restaurant/11567981
빵마루,제과제빵떡케익,제과점,제과점업,인계동,37.266550112752,127.023775560338,인계동%20빵마루,https://m.place.naver.com/restaurant/1811905197
매드맥스,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660550726402,127.030422621518,인계동%20매드맥스,https://m.place.naver.com/restaurant/1415681665
다오슈,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2742170215359,127.020338960784,인계동%20다오슈,https://m.place.naver.com/restaurant/1829875251
양평해장국,한식,해장국/감자탕,한식 음식점업,인계동,37.2671061896815,127.030037081382,인계동%20양평해장국,https://m.place.naver.com/restaurant/11849736
토마토,한식,한식/백반/한정식,한식 음식점업,인계동,37.2677627376695,127.025496214976,인계동%20토마토,https://m.place.naver.com/restaurant/1764121656
촌놈집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2643358004434,127.035055824548,인계동%20촌놈집,https://m.place.naver.com/restaurant/38548784
나이스데이,유흥주점,호프/맥주,기타 주점업,인계동,37.2735083555937,127.027282632857,인계동%20나이스데이,https://m.place.naver.com/restaurant/19211898
나고야초밥,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2633228401102,127.030187071733,인계동%20나고야초밥,https://m.place.naver.com/restaurant/19570760
커피히스토리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2669218433764,127.02514626393,인계동%20커피히스토리,https://m.place.naver.com/restaurant/37821154
신흥식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2665697023492,127.022873342924,인계동%20신흥식당,https://m.place.naver.com/restaurant/12766267
가보정3관,한식,한식/백반/한정식,한식 음식점업,인계동,37.2744886513053,127.02814952772,인계동%20가보정3관,https://m.place.naver.com/restaurant/36983179
화통삼,한식,갈비/삼겹살,한식 음식점업,인계동,37.2648291648559,127.030370692818,인계동%20화통삼,https://m.place.naver.com/restaurant/37039294
페리카나,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2655197807536,127.035491693993,인계동%20페리카나,https://m.place.naver.com/restaurant/13396411
부산양곱창,한식,곱창/양구이전문,한식 음식점업,인계동,37.26583769132,127.032488633804,인계동%20부산양곱창,https://m.place.naver.com/restaurant/37668180
제주흑돼지,한식,갈비/삼겹살,한식 음식점업,인계동,37.2651423381988,127.040051347906,인계동%20제주흑돼지,https://m.place.naver.com/restaurant/1139704650
친구포차,한식,기타고기요리,한식 음식점업,인계동,37.2643914226198,127.02973367363,인계동%20친구포차,https://m.place.naver.com/restaurant/1468235107
안성농협암돼지생고기,한식,갈비/삼겹살,한식 음식점업,인계동,37.2747056426228,127.021674445357,인계동%20안성농협암돼지생고기,https://m.place.naver.com/restaurant/32844682
이나경송탄부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2630182226157,127.035918187969,인계동%20이나경송탄부대찌개,https://m.place.naver.com/restaurant/37926756
가배,한식,한식/백반/한정식,한식 음식점업,인계동,37.2648804691143,127.026739707412,인계동%20가배,https://m.place.naver.com/restaurant/1297281093
두꺼비부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2634994370626,127.029745117131,인계동%20두꺼비부대찌개,https://m.place.naver.com/restaurant/38275231
구이구이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2653350129851,127.02832354471,인계동%20구이구이,https://m.place.naver.com/restaurant/11567981
청춘식탁,양식,정통양식/경양식,서양식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20청춘식탁,https://m.place.naver.com/restaurant/552311189
최고당돈까스,유흥주점,호프/맥주,기타 주점업,인계동,37.2628321460467,127.035199023241,인계동%20최고당돈까스,https://m.place.naver.com/restaurant/1915813650
전싸롱,한식,파전전문,한식 음식점업,인계동,37.2662811501007,127.028322662389,인계동%20전싸롱,https://m.place.naver.com/restaurant/1203185774
형제통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2644479154327,127.023453195446,인계동%20형제통닭,https://m.place.naver.com/restaurant/18187309
빨강떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.2739370592346,127.031212322632,인계동%20빨강떡볶이,https://m.place.naver.com/restaurant/1513620918
똔다파스타&피자,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%20똔다파스타&피자,https://m.place.naver.com/restaurant/1017870518
본죽,별식/퓨전요리,죽전문점,한식 음식점업,인계동,37.2646016832815,127.033406388255,인계동%20본죽,https://m.place.naver.com/restaurant/12989263
더원중화요리,중식,중국음식/중국집,중식 음식점업,인계동,37.2754616878046,127.029230779959,인계동%20더원중화요리,https://m.place.naver.com/restaurant/35160553
어바웃,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2649457739891,127.031406435283,인계동%20어바웃,https://m.place.naver.com/restaurant/1133771695
바우네나주곰탕,한식,설렁탕집,한식 음식점업,인계동,37.2774536595832,127.028201618639,인계동%20바우네나주곰탕,https://m.place.naver.com/restaurant/1019727868
샘카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2673304083165,127.027711622311,인계동%20샘카페,https://m.place.naver.com/restaurant/34203746
동부수산,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2721772007849,127.027581644119,인계동%20동부수산,https://m.place.naver.com/restaurant/18192016
용범양대창,한식,곱창/양구이전문,한식 음식점업,인계동,37.2659048600692,127.028586809948,인계동%20용범양대창,https://m.place.naver.com/restaurant/1557145657
혜자참치,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2656077663383,127.029718068045,인계동%20혜자참치,https://m.place.naver.com/restaurant/1968801525
일백집서울포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2649457739891,127.031406435283,인계동%20일백집서울포차,https://m.place.naver.com/restaurant/1683480408
1970새마을포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2650320912391,127.03094308205,인계동%201970새마을포차,https://m.place.naver.com/restaurant/1753716747
인계동언니만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2666538446343,127.029817391946,인계동%20인계동언니만두,https://m.place.naver.com/restaurant/1908690826
향기,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2682515069758,127.024666855002,인계동%20향기,https://m.place.naver.com/restaurant/34087568
아리랑,유흥주점,관광/유흥주점,일반유흥 주점업,인계동,37.2646109868112,127.030136730445,인계동%20아리랑,https://m.place.naver.com/restaurant/1992812245
인계주민,양식,정통양식/경양식,서양식 음식점업,인계동,37.2650999215485,127.028225096215,인계동%20인계주민,https://m.place.naver.com/restaurant/1803508363
고기원칙,한식,한식/백반/한정식,한식 음식점업,인계동,37.2634377430487,127.035428053919,인계동%20고기원칙,https://m.place.naver.com/restaurant/1308681840
뜰,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2769252502296,127.027498017083,인계동%20뜰,https://m.place.naver.com/restaurant/1773069858
랑데뷰,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2584569766415,127.033496185473,인계동%20랑데뷰,https://m.place.naver.com/restaurant/1081844678
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2750481552505,127.029348848484,인계동%20카페,https://m.place.naver.com/restaurant/1512515381
고여사네,유흥주점,호프/맥주,기타 주점업,인계동,37.2659462266295,127.021573561243,인계동%20고여사네,https://m.place.naver.com/restaurant/1292583128
가리비조개구이,일식/수산물,조개구이전문,한식 음식점업,인계동,37.2646800183154,127.029763793899,인계동%20가리비조개구이,https://m.place.naver.com/restaurant/1955552544
배스킨라빈스수원인계로데오,패스트푸드,아이스크림판매,제과점업,인계동,37.2646016832815,127.033406388255,인계동%20배스킨라빈스수원인계로데오,https://m.place.naver.com/restaurant/63409886
바른오리,일식/수산물,횟집,한식 음식점업,인계동,37.2627499547558,127.033959932035,인계동%20바른오리,https://m.place.naver.com/restaurant/38269764
쿠오레에스프레소,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2631919373406,127.030707357025,인계동%20쿠오레에스프레소,https://m.place.naver.com/restaurant/1130286950
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2677430743896,127.028585745744,인계동%20이디야커피,https://m.place.naver.com/restaurant/21627926
오늘도빙수,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2583111208789,127.031085555748,인계동%20오늘도빙수,https://m.place.naver.com/restaurant/1268279016
혼밥대장,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%20혼밥대장,https://m.place.naver.com/restaurant/1960762305
메이,유흥주점,호프/맥주,기타 주점업,인계동,37.2625752650714,127.035743450777,인계동%20메이,https://m.place.naver.com/restaurant/1096827626
엔제리너스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2780396839478,127.03043806299,인계동%20엔제리너스,https://m.place.naver.com/restaurant/33705468
가보,유흥주점,호프/맥주,기타 주점업,인계동,37.2642789448277,127.031403701442,인계동%20가보,https://m.place.naver.com/restaurant/18199391
카페,한식,한식/백반/한정식,한식 음식점업,인계동,37.2672841925708,127.024284718214,인계동%20카페,https://m.place.naver.com/restaurant/1512515381
JS텍사스웨스턴홀덤펍,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639354595678,127.031272810503,인계동%20JS텍사스웨스턴홀덤펍,https://m.place.naver.com/restaurant/1819570926
불타는닭발,유흥주점,호프/맥주,기타 주점업,인계동,37.2721133293763,127.025293562205,인계동%20불타는닭발,https://m.place.naver.com/restaurant/1411750128
마야,유흥주점,호프/맥주,기타 주점업,인계동,37.2649789808466,127.032161389886,인계동%20마야,https://m.place.naver.com/restaurant/36986014
까리노,한식,한식/백반/한정식,한식 음식점업,인계동,37.2577346143075,127.033313769718,인계동%20까리노,https://m.place.naver.com/restaurant/1632214188
오성통닭,유흥주점,호프/맥주,기타 주점업,인계동,37.2666528974941,127.031903200612,인계동%20오성통닭,https://m.place.naver.com/restaurant/1728865208
화이트캐슬,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2649603430702,127.02988421506,인계동%20화이트캐슬,https://m.place.naver.com/restaurant/1069373458
카페,한식,한식/백반/한정식,한식 음식점업,인계동,37.2739370592346,127.031212322632,인계동%20카페,https://m.place.naver.com/restaurant/1512515381
사랑,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2704303148829,127.026634449263,인계동%20사랑,https://m.place.naver.com/restaurant/1758774114
모아식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2688933865862,127.028210171052,인계동%20모아식당,https://m.place.naver.com/restaurant/1148364456
수준이다른치킨,유흥주점,호프/맥주,기타 주점업,인계동,37.2666528974941,127.031903200612,인계동%20수준이다른치킨,https://m.place.naver.com/restaurant/1163981495
본낙곱새,한식,기타고기요리,한식 음식점업,인계동,37.2667776746984,127.032837394668,인계동%20본낙곱새,https://m.place.naver.com/restaurant/1838018959
제라진돈카츠,양식,정통양식/경양식,서양식 음식점업,인계동,37.2627455564067,127.030115556208,인계동%20제라진돈카츠,https://m.place.naver.com/restaurant/1276927718
선영고기사랑,한식,갈비/삼겹살,한식 음식점업,인계동,37.2634162633214,127.030591741097,인계동%20선영고기사랑,https://m.place.naver.com/restaurant/1202051056
애플노래타운,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2646889746587,127.030857284388,인계동%20애플노래타운,https://m.place.naver.com/restaurant/1886558226
정든닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,인계동,37.2660456573849,127.032576169014,인계동%20정든닭발,https://m.place.naver.com/restaurant/32372457
먹성촌,한식,한식/백반/한정식,한식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20먹성촌,https://m.place.naver.com/restaurant/1477069942
도리상,한식,한식/백반/한정식,한식 음식점업,인계동,37.2739370592346,127.031212322632,인계동%20도리상,https://m.place.naver.com/restaurant/1934368319
통영돌문어보쌈,한식,족발/보쌈전문,한식 음식점업,인계동,37.2589753210835,127.032970984571,인계동%20통영돌문어보쌈,https://m.place.naver.com/restaurant/1279159511
비다벨로,양식,정통양식/경양식,서양식 음식점업,인계동,37.2664974474111,127.023945358406,인계동%20비다벨로,https://m.place.naver.com/restaurant/1570444476
어죽이네철렵국,한식,한식/백반/한정식,한식 음식점업,인계동,37.2720301704137,127.027233998546,인계동%20어죽이네철렵국,https://m.place.naver.com/restaurant/11669847
우미참치,일식/수산물,참치전문점,일식 음식점업,인계동,37.2666755590618,127.030268096498,인계동%20우미참치,https://m.place.naver.com/restaurant/21146186
돈까스상회,양식,돈가스전문점,서양식 음식점업,인계동,37.2631909832505,127.033897928461,인계동%20돈까스상회,https://m.place.naver.com/restaurant/37162279
역전우동0410,분식,우동전문점,분식 및 김밥 전문점,인계동,37.263905154451,127.033077065429,인계동%20역전우동0410,https://m.place.naver.com/restaurant/36395697
용용이네,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2692611768712,127.02472148136,인계동%20용용이네,https://m.place.naver.com/restaurant/1124354058
파스쿠찌,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646016832815,127.033406388255,인계동%20파스쿠찌,https://m.place.naver.com/restaurant/1552090907
육회말투아웃,한식,기타고기요리,한식 음식점업,인계동,37.2658377257706,127.030290114704,인계동%20육회말투아웃,https://m.place.naver.com/restaurant/1572647252
두리맛감자탕&해물뼈찜,한식,해장국/감자탕,한식 음식점업,인계동,37.2712938811983,127.03526018735,인계동%20두리맛감자탕&해물뼈찜,https://m.place.naver.com/restaurant/13399299
코다차야,유흥주점,호프/맥주,기타 주점업,인계동,37.2644362344419,127.030804151958,인계동%20코다차야,https://m.place.naver.com/restaurant/1721443192
통큰두마리찜닭,닭/오리요리,찜닭전문점,한식 음식점업,인계동,37.2681094839214,127.024928006972,인계동%20통큰두마리찜닭,https://m.place.naver.com/restaurant/1140304116
