상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address
등산길,유흥주점,호프/맥주,기타 주점업,대야동,37.4425207979005,126.785522024285,대야동%20등산길,https://m.place.naver.com/restaurant/1447301250,경기 시흥시 뱀내장터로 5
춘천숯불닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,대야동,37.4432746022585,126.791374950678,대야동%20춘천숯불닭갈비,https://m.place.naver.com/restaurant/60147622,경기 시흥시 비둘기공원6길 8 이산프라자
수내닭꼬치,유흥주점,꼬치구이전문점,기타 주점업,대야동,37.4428016185816,126.790060374524,대야동%20수내닭꼬치,https://m.place.naver.com/restaurant/1698585255,경기 시흥시 비둘기공원5길 16 대야 프라자 110호 수내닭꼬치
족발야시장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4508167778631,126.795830885271,대야동%20족발야시장,https://m.place.naver.com/restaurant/1627757879,경기 시흥시 은계로338번길 46
디올리앤,양식,기타전문서양음식점,서양식 음식점업,대야동,37.4711949125817,126.783181585302,대야동%20디올리앤,https://m.place.naver.com/restaurant/1745109467,경기 시흥시 하우로122번길 60
선남선녀먹거리,한식,한식/백반/한정식,한식 음식점업,대야동,37.4428016185816,126.790060374524,대야동%20선남선녀먹거리,https://m.place.naver.com/restaurant/621850843,경기 시흥시 비둘기공원5길 16 대야 프라자
푸라닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.4400585942542,126.788805008221,대야동%20푸라닭,https://m.place.naver.com/restaurant/1493134777,경기 시흥시 수인로3312번길 16
청화공간,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.451954318843,126.785482528634,대야동%20청화공간,https://m.place.naver.com/restaurant/1966484868,경기 시흥시 호현로 155-25 카페청화공간
오가한식부페,부페,한식부페,한식 음식점업,대야동,37.4435359483697,126.813610812271,대야동%20오가한식부페,https://m.place.naver.com/restaurant/712010058,경기 시흥시 시흥대로 1115 산호테크노
포장마차,유흥주점,호프/맥주,기타 주점업,대야동,37.3432017649492,126.89723927643,대야동%20포장마차,https://m.place.naver.com/restaurant/32407337,경기 시흥시 비둘기공원5길 7 1층
호우양꼬치,유흥주점,호프/맥주,기타 주점업,대야동,37.4424498168922,126.790902289277,대야동%20호우양꼬치,https://m.place.naver.com/restaurant/1784866425,경기 시흥시 비둘기공원6길 16
한잔먹고가요,한식,한식/백반/한정식,한식 음식점업,대야동,37.4482091739569,126.789306491791,대야동%20한잔먹고가요,https://m.place.naver.com/restaurant/1739304339,경기 시흥시 복지로91번길 22
신의주찹쌀순대,유흥주점,호프/맥주,기타 주점업,대야동,37.4429394216306,126.791199530523,대야동%20신의주찹쌀순대,https://m.place.naver.com/restaurant/1316899406,경기 시흥시 비둘기공원6길 10
훌랄라참숯바베큐,한식,갈비/삼겹살,한식 음식점업,대야동,37.3269364850293,126.918610965085,대야동%20훌랄라참숯바베큐,https://m.place.naver.com/restaurant/1056296398,경기 시흥시 소래산길 67-1
미켈고깃집,한식,갈비/삼겹살,한식 음식점업,대야동,37.4476157566926,126.79031058286,대야동%20미켈고깃집,https://m.place.naver.com/restaurant/1294654994,경기 시흥시 복지로91번길 9
베스킨라빈스,패스트푸드,아이스크림판매,제과점업,대야동,37.4449493346137,126.797439275487,대야동%20베스킨라빈스,https://m.place.naver.com/restaurant/11782859,경기 시흥시 대은로 83 루비프라자
쥬시,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.445146612399,126.797345709081,대야동%20쥬시,https://m.place.naver.com/restaurant/1960150085,경기 시흥시 은행로167번길 12 1층 쥬씨
빽다방시흥대야롯데점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4416219197364,126.791887458561,대야동%20빽다방시흥대야롯데점,https://m.place.naver.com/restaurant/38232341,경기 시흥시 비둘기공원7길 51 대명프라자
홍대불닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,대야동,37.4429394216306,126.791199530523,대야동%20홍대불닭발,https://m.place.naver.com/restaurant/37452520,경기 시흥시 비둘기공원6길 10 이산 프라자 2
홍익돈까스,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4477406913042,126.785799287136,대야동%20홍익돈까스,https://m.place.naver.com/restaurant/35045089,경기 시흥시 서해안로 1597
공수간,한식,한식/백반/한정식,한식 음식점업,대야동,37.4430281272874,126.791943953422,대야동%20공수간,https://m.place.naver.com/restaurant/1280674491,경기 시흥시 호현로34번길 9-2
이학갈비,한식,갈비/삼겹살,한식 음식점업,대야동,37.455879964625,126.816275423633,대야동%20이학갈비,https://m.place.naver.com/restaurant/1581656535,경기 시흥시 범안로305번길 3
토담골참숯불풍천장어,한식,한식/백반/한정식,한식 음식점업,대야동,37.4676826062945,126.783351565568,대야동%20토담골참숯불풍천장어,https://m.place.naver.com/restaurant/17889024,경기 시흥시 하우로145번길 1
마리마리시흥점,한식,한식/백반/한정식,한식 음식점업,대야동,37.4481534188484,126.791782425066,대야동%20마리마리시흥점,https://m.place.naver.com/restaurant/40658568,경기 시흥시 복지로99번길 6
솔레일커피전문점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.444653827652,126.785284126808,대야동%20솔레일커피전문점,https://m.place.naver.com/restaurant/1950808056,경기 시흥시 복지로43번길 36-1
갈비세상,한식,갈비/삼겹살,한식 음식점업,대야동,37.4453077391756,126.797241419812,대야동%20갈비세상,https://m.place.naver.com/restaurant/1012433613,경기 시흥시 은행로173번길 7 1층갈비세상
여우고개능이백숙,한식,한식/백반/한정식,한식 음식점업,대야동,37.4630368677262,126.789847390759,대야동%20여우고개능이백숙,https://m.place.naver.com/restaurant/1747952045,경기 시흥시 하우로94번길 54 여우고개 능이백숙
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.443935024263,126.790754078513,대야동%20스타벅스,https://m.place.naver.com/restaurant/1446263639,경기 시흥시 비둘기공원7길 51
피아노카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3267848021516,126.917789447062,대야동%20피아노카페,https://m.place.naver.com/restaurant/1799238661,경기 부천시 부광로 28 지하1층
강촌토종삼계탕,닭/오리요리,삼계탕전문,한식 음식점업,대야동,37.4410325248156,126.791524019876,대야동%20강촌토종삼계탕,https://m.place.naver.com/restaurant/17890572,경기 시흥시 비둘기공원7길 57
대야손칼국수,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4453444711306,126.786730802156,대야동%20대야손칼국수,https://m.place.naver.com/restaurant/36640140,경기 시흥시 은행로173번길 15
돈C숯불구이,한식,갈비/삼겹살,한식 음식점업,대야동,37.4423625838372,126.785908803757,대야동%20돈C숯불구이,https://m.place.naver.com/restaurant/1197239572,경기 시흥시 뱀내장터로 9-1
안골농장,닭/오리요리,오리고기전문,한식 음식점업,대야동,37.4514343506974,126.819532666048,대야동%20안골농장,https://m.place.naver.com/restaurant/13217353,경기 시흥시 계수로192번길 11
고봉민김밥인,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.443935024263,126.790754078513,대야동%20고봉민김밥인,https://m.place.naver.com/restaurant/36331415,경기 시흥시 비둘기공원로 10
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4416219197364,126.791887458561,대야동%20스타벅스,https://m.place.naver.com/restaurant/1446263639,경기 시흥시 비둘기공원7길 51
1943,유흥주점,기타일반유흥주점,일반유흥 주점업,대야동,37.4432368246221,126.790324585029,대야동%201943,https://m.place.naver.com/restaurant/1129270129,경기 시흥시 비둘기공원5길 12
난족발넌보쌈,한식,족발/보쌈전문,한식 음식점업,대야동,37.4423957631024,126.790903159113,대야동%20난족발넌보쌈,https://m.place.naver.com/restaurant/1405335155,경기 시흥시 비둘기공원6길 16 신생프라자 1층
뚝배기화룡짬뽕,중식,중국음식/중국집,중식 음식점업,대야동,37.4419591937493,126.786988878072,대야동%20뚝배기화룡짬뽕,https://m.place.naver.com/restaurant/1864200266,경기 시흥시 뱀내장터로 21
명성손만두전골,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.445016001494,126.796907058406,대야동%20명성손만두전골,https://m.place.naver.com/restaurant/36640140,경기 시흥시 은행로173번길 15
봉순게장,한식,한식/백반/한정식,한식 음식점업,대야동,37.454933992147,126.788723385016,대야동%20봉순게장,https://m.place.naver.com/restaurant/1705426799,경기 시흥시 호현로 176-10
생고기두루치기전문,한식,갈비/삼겹살,한식 음식점업,대야동,37.4441302687749,126.787823997406,대야동%20생고기두루치기전문,https://m.place.naver.com/restaurant/36060794,경기 시흥시 호현로 42-6
아이리스,한식,한식/백반/한정식,한식 음식점업,대야동,37.3420363889918,126.89691774666,대야동%20아이리스,https://m.place.naver.com/restaurant/13590386,경기 시흥시 신천천동로51번길 15
늘솜당,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4709100681542,126.784395832514,대야동%20늘솜당,https://m.place.naver.com/restaurant/1330553508,경기 시흥시 하우로122번길 50-3 베이커리카페 늘솜당
CF숯불바베큐,양식,바베큐전문,서양식 음식점업,대야동,37.4488995383058,126.793375257777,대야동%20CF숯불바베큐,https://m.place.naver.com/restaurant/1817329829,경기 시흥시 복지로120번길 8
미스터빠삭시흥센트럴,유흥주점,호프/맥주,기타 주점업,대야동,37.4400585942542,126.788805008221,대야동%20미스터빠삭시흥센트럴,https://m.place.naver.com/restaurant/1906230984,경기 시흥시 수인로3312번길 16 T130호 (테라스몰상가 지상에서 1층)
기대주점,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.4429394216306,126.791199530523,대야동%20기대주점,https://m.place.naver.com/restaurant/1096941380,경기 시흥시 비둘기공원6길 10 535번지 1층 기대주점
은행감자탕,한식,해장국/감자탕,한식 음식점업,대야동,37.4476157566926,126.79031058286,대야동%20은행감자탕,https://m.place.naver.com/restaurant/17890595,경기 시흥시 은행로167번길 15 대야동
커피콩,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4444094963349,126.793097042838,대야동%20커피콩,https://m.place.naver.com/restaurant/1511091536,경기 부천시 호현로489번나길 3 1층
어반로스팅,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.446156953836,126.798346646502,대야동%20어반로스팅,https://m.place.naver.com/restaurant/32278386,경기 시흥시 은행로 172 봉명빌딩 1층
천년장어,한식,한식/백반/한정식,한식 음식점업,대야동,37.4599635471877,126.784505247841,대야동%20천년장어,https://m.place.naver.com/restaurant/1831690785,경기 시흥시 하우로 50
나무커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4559604810702,126.786898396916,대야동%20나무커피,https://m.place.naver.com/restaurant/1689097304,경기 시흥시 호현로103번길 25 로뎀나무작은도서관
봄스해신탕,한식,한식/백반/한정식,한식 음식점업,대야동,37.4682527910021,126.784472778977,대야동%20봄스해신탕,https://m.place.naver.com/restaurant/1375233907,경기 시흥시 하우로122번길 23
청춘커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.448528328893,126.791437347504,대야동%20청춘커피,https://m.place.naver.com/restaurant/1944485670,경기 시흥시 복지로99번길 12
해가듬,한식,한식/백반/한정식,한식 음식점업,대야동,37.447170512552,126.790826314645,대야동%20해가듬,https://m.place.naver.com/restaurant/1399133697,경기 시흥시 대야로 46
피자마루,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",대야동,37.3166775885298,126.9250194336,대야동%20피자마루,https://m.place.naver.com/restaurant/1434438777,경기 시흥시 수인로3312번길 16 T동 지하2층 235호
정가네즉석김밥,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4454555621462,126.797600689408,대야동%20정가네즉석김밥,https://m.place.naver.com/restaurant/1429070930,경기 시흥시 은행로173번길 7
셀렉토커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4448252793418,126.789700055139,대야동%20셀렉토커피,https://m.place.naver.com/restaurant/1960673555,경기 시흥시 복지로 61
나누리분식,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4488995383058,126.793375257777,대야동%20나누리분식,https://m.place.naver.com/restaurant/31616140,경기 시흥시 복지로120번길 8
김밥천국,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4422304865193,126.791482151257,대야동%20김밥천국,https://m.place.naver.com/restaurant/18225356,경기 시흥시 비둘기공원6길 13-1
먹자골,한식,한식/백반/한정식,한식 음식점업,대야동,37.4441601019459,126.788976210421,대야동%20먹자골,https://m.place.naver.com/restaurant/1572267511,경기 시흥시 대야로 4 신천연합농수산물센터
박가네오리농장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4510036992275,126.818816106857,대야동%20박가네오리농장,https://m.place.naver.com/restaurant/35483346,경기 시흥시 계수로192번길 18
광일,한식,한식/백반/한정식,한식 음식점업,대야동,37.4704014313296,126.783126619542,대야동%20광일,https://m.place.naver.com/restaurant/17887933,경기 시흥시 하우로122번길 55
김밥까페,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4469789041768,126.792355081333,대야동%20김밥까페,https://m.place.naver.com/restaurant/1720814557,경기 시흥시 은행로218번길 4 1층
릴리프커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4583450395162,126.814100283007,대야동%20릴리프커피,https://m.place.naver.com/restaurant/1215075590,경기 시흥시 범안로 271
쁘띠몽드,한식,한식/백반/한정식,한식 음식점업,대야동,37.4415415294943,126.79107511264,대야동%20쁘띠몽드,https://m.place.naver.com/restaurant/1048539787,경기 시흥시 비둘기공원1길 23 6층
월남국수,한식,한식/백반/한정식,한식 음식점업,대야동,37.4423184963557,126.791277323965,대야동%20월남국수,https://m.place.naver.com/restaurant/1167346295,경기 시흥시 비둘기공원6길 13
봉평막국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4480464665103,126.791897160384,대야동%20봉평막국수,https://m.place.naver.com/restaurant/1725388814,경기 시흥시 복지로99번길 4
육일분식,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4471906455895,126.787514685704,대야동%20육일분식,https://m.place.naver.com/restaurant/1531056230,경기 시흥시 호현로 83-1 육일분식
생활의달인문영순족발보쌈,한식,족발/보쌈전문,한식 음식점업,대야동,37.4408836461537,126.791944530394,대야동%20생활의달인문영순족발보쌈,https://m.place.naver.com/restaurant/1567548561,경기 시흥시 비둘기공원2길 24
족발천국보쌈,한식,족발/보쌈전문,한식 음식점업,대야동,37.444050809101,126.785350380884,대야동%20족발천국보쌈,https://m.place.naver.com/restaurant/35708272,경기 시흥시 호현로 42-6
박가네뽈데기찜명태찜,한식,한식/백반/한정식,한식 음식점업,대야동,37.4428016185816,126.790060374524,대야동%20박가네뽈데기찜명태찜,https://m.place.naver.com/restaurant/37054842,경기 시흥시 비둘기공원5길 16 대야 프라자
필드치킨,유흥주점,호프/맥주,기타 주점업,대야동,37.446367662264,126.786341336503,대야동%20필드치킨,https://m.place.naver.com/restaurant/1601525207,경기 부천시 옥길로 1
대야원,한식,한식/백반/한정식,한식 음식점업,대야동,37.4459664364096,126.786754661285,대야동%20대야원,https://m.place.naver.com/restaurant/1212405317,경기 시흥시 대골길 66
수커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4472617628636,126.791819368645,대야동%20수커피,https://m.place.naver.com/restaurant/37249482,경기 시흥시 복지로 96 A&C빌딩
GS25,제과제빵떡케익,제과점,제과점업,대야동,37.3277265721151,126.917313312152,대야동%20GS25,https://m.place.naver.com/restaurant/1544123123,"경기 시흥시 은계중앙로306번길 55 1층 110, 111호 (대야동 660)"
네네치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.3268673326225,126.917946231839,대야동%20네네치킨,https://m.place.naver.com/restaurant/11778948,경기 시흥시 은행로167번길 3 대원빌딩
벤츠단란주점,유흥주점,룸살롱/단란주점,일반유흥 주점업,대야동,37.442190744106,126.790239721037,대야동%20벤츠단란주점,https://m.place.naver.com/restaurant/1499686559,경기 시흥시 비둘기공원5길 23-1
하우재,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4673259045691,126.782837344005,대야동%20하우재,https://m.place.naver.com/restaurant/1135106563,경기 시흥시 하우로 171 1층
홈워크스터디카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4411993043131,126.791091919217,대야동%20홈워크스터디카페,https://m.place.naver.com/restaurant/1236753423,경기 시흥시 비둘기공원1길 26 7층
77뽕수타짜장짬뽕,중식,중국음식/중국집,중식 음식점업,대야동,37.4590550414028,126.784655591911,대야동%2077뽕수타짜장짬뽕,https://m.place.naver.com/restaurant/1417084753,경기 시흥시 하우로 41-1
토종한우,한식,갈비/삼겹살,한식 음식점업,대야동,37.4524770725578,126.788130086822,대야동%20토종한우,https://m.place.naver.com/restaurant/1107598168,경기 시흥시 은계로 347
카페담다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3153433936893,126.918032471545,대야동%20카페담다,https://m.place.naver.com/restaurant/1618041211,경기 부천시 호현로489번길 35 1층
온도,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3236113324723,126.89229033146,대야동%20온도,https://m.place.naver.com/restaurant/1301734932,경기 시흥시 은계로338번길 31 1층 마음온도
샐럽데이,한식,한식/백반/한정식,한식 음식점업,대야동,37.4400585942542,126.788805008221,대야동%20샐럽데이,https://m.place.naver.com/restaurant/1333049301,경기 시흥시 은계번영길 23 216호
킹콩부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,대야동,37.4425207979005,126.785522024285,대야동%20킹콩부대찌개,https://m.place.naver.com/restaurant/1040201952,경기 시흥시 뱀내장터로 5
떡군이네떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,대야동,37.4401306659467,126.788803846525,대야동%20떡군이네떡볶이,https://m.place.naver.com/restaurant/1260753922,경기 시흥시 수인로3312번길 16 T108동 지하2층 A105호
믿음밥집,양식,정통양식/경양식,서양식 음식점업,대야동,37.4451519568983,126.787287663672,대야동%20믿음밥집,https://m.place.naver.com/restaurant/1954348738,경기 시흥시 복지로53번길 22-1
푸드스토리,한식,한식/백반/한정식,한식 음식점업,대야동,37.4461305433408,126.7843109479,대야동%20푸드스토리,https://m.place.naver.com/restaurant/1845131401,경기 시흥시 문화마을로16번길 51-21 1층
BHC치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.4503833110465,126.795736117413,대야동%20BHC치킨,https://m.place.naver.com/restaurant/1070928035,경기 시흥시 은계로338번길 54
봉명동내커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4425632880204,126.785272722495,대야동%20봉명동내커피,https://m.place.naver.com/restaurant/1923217183,경기 시흥시 뱀내장터로 3-1
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3266576365843,126.917678436622,대야동%20이디야커피,https://m.place.naver.com/restaurant/1095813414,경기 시흥시 수인로3312번길 16
배달은돼지삼형제,한식,갈비/삼겹살,한식 음식점업,대야동,37.4400585942542,126.788805008221,대야동%20배달은돼지삼형제,https://m.place.naver.com/restaurant/1683812428,경기 시흥시 수인로3312번길 16
치킨플러스,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.3279436976563,126.918393424393,대야동%20치킨플러스,https://m.place.naver.com/restaurant/1281673353,경기 부천시 심곡로 72-1
묵스버거,양식,정통양식/경양식,서양식 음식점업,대야동,37.4500818414308,126.796215627262,대야동%20묵스버거,https://m.place.naver.com/restaurant/1331555186,경기 시흥시 은계로338번길 62
소울푸드,한식,한식/백반/한정식,한식 음식점업,대야동,37.4400585942542,126.788805008221,대야동%20소울푸드,https://m.place.naver.com/restaurant/1506634490,경기 시흥시 수인로3312번길 16
라블루,유흥주점,호프/맥주,기타 주점업,인계동,37.2652750832349,127.030906145262,인계동%20라블루,https://m.place.naver.com/restaurant/1028613160,경기 수원시 팔달구 인계로124번길 41-12
이화정한정식,한식,한식/백반/한정식,한식 음식점업,인계동,37.2645385843396,127.028998958765,인계동%20이화정한정식,https://m.place.naver.com/restaurant/13063332,경기 수원시 팔달구 효원로235번길 46-14
네네치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2693044289382,127.034394847783,인계동%20네네치킨,https://m.place.naver.com/restaurant/36654938,경기 수원시 팔달구 권광로 243 래미안 노블클래스 1층
진미,중식,중국음식/중국집,중식 음식점업,인계동,37.274704209986,127.020411577895,인계동%20진미,https://m.place.naver.com/restaurant/33303393,경기 수원시 팔달구 중부대로34번길 10
크리스피크림,패스트푸드,도너츠전문,제과점업,인계동,37.2651165396581,127.03355764865,인계동%20크리스피크림,https://m.place.naver.com/restaurant/36091028,경기 수원시 팔달구 권광로 200 우암빌딩 1층
리치리치,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2716519737444,127.036078716953,인계동%20리치리치,https://m.place.naver.com/restaurant/35853710,경기 수원시 팔달구 인계로166번길 48-12
함흥냉면,한식,냉면집,한식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20함흥냉면,https://m.place.naver.com/restaurant/36843782,경기 수원시 팔달구 인계로166번길 48-17
에스라이브카페,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2683200544852,127.025331185179,인계동%20에스라이브카페,https://m.place.naver.com/restaurant/1370055007,경기 수원시 팔달구 세지로198번길 43
함초꼬마김밥,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2753367324682,127.022805140514,인계동%20함초꼬마김밥,https://m.place.naver.com/restaurant/1057826217,경기 수원시 팔달구 중부대로 54 1
사계절,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2650640101255,127.031540213022,인계동%20사계절,https://m.place.naver.com/restaurant/1491730396,경기 수원시 팔달구 인계로124번길 41-24
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2655346685802,127.032898389359,인계동%20스타벅스,https://m.place.naver.com/restaurant/35643998,경기 수원시 팔달구 인계로94번길 3
수원회관,한식,한식/백반/한정식,한식 음식점업,인계동,37.265196995,127.027975813001,인계동%20수원회관,https://m.place.naver.com/restaurant/1917943596,경기 수원시 팔달구 효원로219번길 46-21
수호정,한식,한식/백반/한정식,한식 음식점업,인계동,37.2682269844919,127.024971591039,인계동%20수호정,https://m.place.naver.com/restaurant/32749379,경기 수원시 팔달구 인계로68번길 15
뜰23,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2680066555556,127.025571994961,인계동%20뜰23,https://m.place.naver.com/restaurant/1270900986,경기 수원시 팔달구 경수대로467번길 19
스시정,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2671341787042,127.031254384285,인계동%20스시정,https://m.place.naver.com/restaurant/38722434,경기 수원시 팔달구 인계로 126 수원미디어시티
돼랑숯돌생고기,한식,갈비/삼겹살,한식 음식점업,인계동,37.2653403249857,127.021310815472,인계동%20돼랑숯돌생고기,https://m.place.naver.com/restaurant/11608157,경기 수원시 영통구 매여울로40번길 80
치코파닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2677778699606,127.02624015274,인계동%20치코파닭,https://m.place.naver.com/restaurant/1496264340,경기 수원시 팔달구 장다리로196번길 17-17
순두부마을,한식,순두부전문,한식 음식점업,인계동,37.2757845508418,127.02465988051,인계동%20순두부마을,https://m.place.naver.com/restaurant/18207486,경기 수원시 팔달구 중부대로 80
본능이백숙,닭/오리요리,삼계탕전문,한식 음식점업,인계동,37.2644790256113,127.026136064308,인계동%20본능이백숙,https://m.place.naver.com/restaurant/1193477365,경기 수원시 팔달구 경수대로 430
포동이네,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2642499421266,127.030062441032,인계동%20포동이네,https://m.place.naver.com/restaurant/38338126,경기 수원시 팔달구 효원로249번길 38 조훈빌딩
노가리,유흥주점,호프/맥주,기타 주점업,인계동,37.2769885397574,127.035232619799,인계동%20노가리,https://m.place.naver.com/restaurant/1070065904,경기 수원시 팔달구 인계로108번길 44
뚱땡이회수산,일식/수산물,횟집,한식 음식점업,인계동,37.2661724065125,127.021683379829,인계동%20뚱땡이회수산,https://m.place.naver.com/restaurant/32625338,경기 수원시 팔달구 세지로 166
개성집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2652362459185,127.034976689195,인계동%20개성집,https://m.place.naver.com/restaurant/1717479267,경기 수원시 권선구 동수원로177번길 40 아이파크 8단지 상가 146-1
장보고참치,일식/수산물,참치전문점,일식 음식점업,인계동,37.2657087352934,127.026650126926,인계동%20장보고참치,https://m.place.naver.com/restaurant/18198585,경기 수원시 팔달구 인계동 1016
고기랑,한식,한식/백반/한정식,한식 음식점업,인계동,37.2645047761659,127.035887963765,인계동%20고기랑,https://m.place.naver.com/restaurant/19747705,경기 수원시 팔달구 권광로196번길 49
페리카나치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2762552187938,127.037023588769,인계동%20페리카나치킨,https://m.place.naver.com/restaurant/13396411,경기 수원시 팔달구 권광로317번길 12 선경1차아파트
봉평막국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.276625356266,127.029384977392,인계동%20봉평막국수,https://m.place.naver.com/restaurant/18211609,경기 수원시 팔달구 경수대로 572
아삼모사,한식,한식/백반/한정식,한식 음식점업,인계동,37.2662730243445,127.029529140156,인계동%20아삼모사,https://m.place.naver.com/restaurant/36186727,경기 수원시 팔달구 인계로108번길 27-10
애슐리,양식,패밀리레스토랑,서양식 음식점업,인계동,37.266303100253,127.034309152592,인계동%20애슐리,https://m.place.naver.com/restaurant/1125162957,경기 수원시 팔달구 인계로 154 뉴코아아울렛 8층
장터통닭,유흥주점,호프/맥주,기타 주점업,인계동,37.2737593384075,127.019476668365,인계동%20장터통닭,https://m.place.naver.com/restaurant/33081720,경기 수원시 팔달구 수원천로 228
진미대림음식점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2746401142586,127.020288375091,인계동%20진미대림음식점,https://m.place.naver.com/restaurant/1893839430,"경기 수원시 팔달구 중부대로 36-1 1,2층(인계동)"
설빙,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646016832815,127.033406388255,인계동%20설빙,https://m.place.naver.com/restaurant/35271824,경기 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2679270087441,127.027940721346,인계동%20스타벅스,https://m.place.naver.com/restaurant/35643998,경기 수원시 팔달구 인계로94번길 3
어랑대구왕뽈찜,일식/수산물,해물찜/탕전문,한식 음식점업,인계동,37.2670574565869,127.025200888837,인계동%20어랑대구왕뽈찜,https://m.place.naver.com/restaurant/31735296,경기 수원시 팔달구 장다리로 194
서가앤쿡,양식,기타전문서양음식점,서양식 음식점업,인계동,37.2646001210433,127.035424503056,인계동%20서가앤쿡,https://m.place.naver.com/restaurant/33342459,경기 수원시 팔달구 권광로196번길 37
페리카나치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2655197807536,127.035491693993,인계동%20페리카나치킨,https://m.place.naver.com/restaurant/13396411,경기 수원시 팔달구 권광로317번길 12 선경1차아파트
보영만두,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2665368460844,127.030935074215,인계동%20보영만두,https://m.place.naver.com/restaurant/36372970,경기 수원시 영통구 매탄로 106 두성프라자
자매보신정,한식,기타고기요리,한식 음식점업,인계동,37.2731715345151,127.027963499139,인계동%20자매보신정,https://m.place.naver.com/restaurant/18194862,경기 수원시 팔달구 경수대로519번길 16
인타임,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2654596332779,127.029235169577,인계동%20인타임,https://m.place.naver.com/restaurant/1611860221,경기 수원시 팔달구 경수대로446번길 47
