상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도
클래식피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2652407497805,127.021255732325
대풍짬뽕짜장,중식,중국음식/중국집,중식 음식점업,인계동,37.2718447820973,127.026604964361
시골솥뚜겅삽겹살,한식,갈비/삼겹살,한식 음식점업,인계동,37.2691211853912,127.026324328327
미스사이공,한식,한식/백반/한정식,한식 음식점업,인계동,37.2658853308425,127.0339086067
한우몰이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655010295202,127.034296845939
블리쉐,부페,종합부페,,인계동,37.2598472419533,127.031607010051
138ST,양식,정통양식/경양식,서양식 음식점업,인계동,37.2654213904089,127.032268471935
부발디아,유흥주점,호프/맥주,기타 주점업,인계동,37.2649789808466,127.032161389886
영천두툼이숯불갈비냉면,한식,갈비/삼겹살,한식 음식점업,인계동,37.2690631872457,127.02803886481
썬,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2660550726402,127.030422621518
수구레,한식,한식/백반/한정식,한식 음식점업,인계동,37.269525962704,127.021865491751
신프로포즈,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2659310564832,127.030683524308
미친맥주,유흥주점,호프/맥주,기타 주점업,인계동,37.2656931634447,127.032445385116
븟,양식,정통양식/경양식,서양식 음식점업,인계동,37.2654213904089,127.032268471935
동현분식,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2652767998805,127.03001544802
월남쌈김상사,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,인계동,37.2721316235234,127.035226947046
원조기계우동짜장,분식,우동전문점,분식 및 김밥 전문점,인계동,37.2579640040864,127.033818136029
레폰티나,부페,종합부페,,인계동,37.259213962314,127.031299460495
coffeemama,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.275903071889,127.03141264722
소미미,제과제빵떡케익,제과점,제과점업,인계동,37.2609789257851,127.032257671215
노랑통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.264360898878,127.033713870097
커피커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2696203801018,127.028956253815
웅이네오돌뼈,닭/오리요리,닭내장/닭발요리,한식 음식점업,인계동,37.2660548116186,127.021628528738
미스터힐링,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2658674949004,127.033931383477
G커피앤카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2659946566873,127.024166062836
블루힙,한식,한식/백반/한정식,한식 음식점업,인계동,37.263066841417,127.031937830776
궁S,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2658885259167,127.03209337723
멘토,유흥주점,호프/맥주,기타 주점업,인계동,37.265956080878,127.027143019944
갤러리,유흥주점,호프/맥주,기타 주점업,인계동,37.2669270463872,127.024683937793
이가부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2594335405237,127.032807297522
썬노래타운2,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2647792870711,127.031983556734
박스,한식,한식/백반/한정식,한식 음식점업,인계동,37.2674829686067,127.024349801566
솨유흥주점,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2641892049959,127.027053006911
천서리막국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2665884139117,127.030630000108
람바다노래바,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2651762997922,127.035360782361
히트,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.264879517728,127.027720584455
1인용,유흥주점,호프/맥주,기타 주점업,인계동,37.2647728857213,127.021340707383
수육국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660456573849,127.032576169014
호우양꼬치,유흥주점,호프/맥주,기타 주점업,인계동,37.265259000922,127.031143113077
롤리노래타운,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.26583769132,127.032488633804
더블유여보여보,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2650320912391,127.03094308205
비,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2650198093135,127.029443753323
드림푸드서비스,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2690605397846,127.02552458919
강남콩,한식,한식/백반/한정식,한식 음식점업,인계동,37.265106118842,127.028980397566
킹스맨,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2651276935645,127.030513431784
성원식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2643443415793,127.022913370072
베드포드커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2642926798591,127.035293133509
미가음식점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2740658121106,127.020577709323
헤네시,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2658377257706,127.030290114704
육풍,한식,기타고기요리,한식 음식점업,인계동,37.264445457668,127.031931458462
팔팔숯불장어,한식,한식/백반/한정식,한식 음식점업,인계동,37.2720301704137,127.027233998546
홀리데이인익스프레스수원인계,부페,종합부페,,인계동,37.2673952469985,127.030123571167
어비리,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2631673067044,127.031000798149
쭈꾸미브라더스인계점,일식/수산물,낙지/오징어,한식 음식점업,인계동,37.2650489678835,127.034110954791
얼큰이식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.26430197891,127.026521667672
영동설렁탕,한식,설렁탕집,한식 음식점업,인계동,37.265196995,127.027975813001
에프터눈티문화의전당점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2615718136165,127.037560055393
이현경뼈해장국감자탕,한식,해장국/감자탕,한식 음식점업,인계동,37.2682269844919,127.024971591039
빛나는바다,한식,한식/백반/한정식,한식 음식점업,인계동,37.2621390243097,127.034181939459
진미감자탕,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655197807536,127.035491693993
럭셔리,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2584322160671,127.031568758727
더카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.266303100253,127.034309152592
새재상가,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2717550426879,127.035457259163
연지행복한밥상,한식,한식/백반/한정식,한식 음식점업,인계동,37.262419160965,127.034279827713
참살이만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2685982394761,127.023004978333
짬뽕지존,중식,중국음식/중국집,중식 음식점업,인계동,37.2663732395172,127.032966587071
태백산,한식,한식/백반/한정식,한식 음식점업,인계동,37.2634994370626,127.029745117131
모노폴1982,한식,한식/백반/한정식,한식 음식점업,인계동,37.2649911167881,127.024855471439
파리바게뜨,제과제빵떡케익,제과점,제과점업,인계동,37.2750481552505,127.029348848484
주문진,일식/수산물,복전문,한식 음식점업,인계동,37.2714094111383,127.027354738029
커피빈,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2689239866241,127.026450891624
명가참치,일식/수산물,참치전문점,일식 음식점업,인계동,37.2646889746587,127.030857284388
왕순대국,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2714344955017,127.027117634338
얌얌식빵,제과제빵떡케익,제과점,제과점업,인계동,37.2637358826887,127.032211120611
기사화,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2656063291639,127.02844407724
참맛,한식,한식/백반/한정식,한식 음식점업,인계동,37.2652114271831,127.026442314881
케빈오크,한식,한식/백반/한정식,한식 음식점업,인계동,37.2723037196877,127.036442496698
엠에프지코리아매드포갈릭,양식,정통양식/경양식,서양식 음식점업,인계동,37.2632741807268,127.033051310133
정글노래,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2649695377712,127.02990664576
버거킹,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2624253825753,127.031731836186
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2711582724272,127.035205541405
시골마당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2712298814173,127.026342274605
이레,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656931634447,127.032445385116
두더지깡,한식,한식/백반/한정식,한식 음식점업,인계동,37.2651276935645,127.030513431784
청화대,한식,한식/백반/한정식,한식 음식점업,인계동,37.2653199871017,127.036407467032
뉴루프,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2649763304757,127.029635974833
다미방,한식,한식/백반/한정식,한식 음식점업,인계동,37.2613267457237,127.035128035917
갈비명가서서갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2739575279099,127.028212733639
펀비어킹,유흥주점,호프/맥주,기타 주점업,인계동,37.2633141817709,127.034640444073
PHO38,한식,한식/백반/한정식,한식 음식점업,인계동,37.2751427479672,127.021138824552
뚱땡이수산,일식/수산물,횟집,한식 음식점업,인계동,37.2661724065125,127.021683379829
미뇽플레르,양식,정통양식/경양식,서양식 음식점업,인계동,37.2642497470425,127.027841423046
인계돈쌈지돈,한식,기타고기요리,한식 음식점업,인계동,37.2685218920901,127.025768302701
아지트,한식,한식/백반/한정식,한식 음식점업,인계동,37.2704982219794,127.026126193534
MGM,유흥주점,호프/맥주,기타 주점업,인계동,37.2656931634447,127.032445385116
효동짜장홍보석,중식,중국음식/중국집,중식 음식점업,인계동,37.264848693235,127.031655713418
멋진녀석들,한식,한식/백반/한정식,한식 음식점업,인계동,37.262974376069,127.033855599245
한사발전앤포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2648804691143,127.026739707412
무영쌈밥정식,한식,한식/백반/한정식,한식 음식점업,인계동,37.2688521069495,127.024287036506
코코이찌방야,양식,카레전문점,기타 외국식 음식점업,인계동,37.2652183990013,127.032789690211
횡성한우곱창,한식,기타고기요리,한식 음식점업,인계동,37.2639349444752,127.035624647788
광명수산,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2631909832505,127.033897928461
먹빵,유흥주점,호프/맥주,기타 주점업,인계동,37.2631917180589,127.03509296974
카페오슈,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.270122079024,127.02094449842
명인만두,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2774495538836,127.028799309184
순수치킨,유흥주점,호프/맥주,기타 주점업,인계동,37.2679653166667,127.026023518341
대구팔공막창,한식,한식/백반/한정식,한식 음식점업,인계동,37.2711165530728,127.02680601874
썸라이브,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2658533899525,127.028903155831
또가,유흥주점,호프/맥주,기타 주점업,인계동,37.2664519346005,127.032672442504
끝내주는항암동태찌개,일식/수산물,매운탕전문,한식 음식점업,인계동,37.26448881747,127.030623090039
피어낫커피,한식,한식/백반/한정식,한식 음식점업,인계동,37.2665368460844,127.030935074215
오이시이태영생막창,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2665111960612,127.024520182932
호호닭발,한식,한식/백반/한정식,한식 음식점업,인계동,37.2674055945946,127.024801787152
더커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2742589271037,127.028704990549
맛향소룡포,중식,중국음식/중국집,중식 음식점업,인계동,37.2753367324682,127.022805140514
배트맨,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2650766390019,127.03529440751
너라면나김밥,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2597680223869,127.03404311127
뽕투,한식,한식/백반/한정식,한식 음식점업,인계동,37.2642789448277,127.031403701442
오슈,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2725554101528,127.020991916753
가보정2관,한식,한식/백반/한정식,한식 음식점업,인계동,37.2744886513053,127.02814952772
닥터스미,한식,한식/백반/한정식,한식 음식점업,인계동,37.2719516147393,127.025352023805
인계수산,일식/수산물,횟집,한식 음식점업,인계동,37.265106118842,127.028980397566
김밥나라떡복이천국,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2718447820973,127.026604964361
솨노래빠,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2642771734017,127.026792568193
수원시청기사식당,한식,기사식당,한식 음식점업,인계동,37.2634454209263,127.028652222792
은정한식뷔페,한식,한식/백반/한정식,한식 음식점업,인계동,37.2758475430653,127.029034133934
일류국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2748286804863,127.028957013653
얼쑤네생선구이,일식/수산물,갈치/생선구이,한식 음식점업,인계동,37.2767096293852,127.03087233727
진심한우정육식당,한식,갈비/삼겹살,한식 음식점업,인계동,37.2634100736209,127.034244626755
정통꼬리막창,한식,한식/백반/한정식,한식 음식점업,인계동,37.263905154451,127.033077065429
긴자,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2699758752357,127.028354109741
동원홈푸드홈플러스구내식당동수원점,기타음식업,구내식당/자급식음식점,기관구내식당업,인계동,37.2627455564067,127.030115556208
아침에순대국감자탕,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2590888592206,127.032529868538
매드후라이치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.276250451146,127.029818279309
엔파체커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2666929924683,127.032398768968
딜리버리킹B,한식,한식/백반/한정식,한식 음식점업,인계동,37.2674829686067,127.024349801566
부안바지락촌,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2599759802268,127.033025833123
후르츠컴퍼니,한식,한식/백반/한정식,한식 음식점업,인계동,37.2677543814745,127.024481596536
피자랜드,양식,정통양식/경양식,서양식 음식점업,인계동,37.2757304913013,127.024660577983
어구미,한식,한식/백반/한정식,한식 음식점업,인계동,37.2593104391365,127.033180896496
커피라운지랩,제과제빵떡케익,제과점,제과점업,인계동,37.2637358826887,127.032211120611
녹차분식,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2728421118242,127.024066413388
델푸맘,한식,한식/백반/한정식,한식 음식점업,인계동,37.2584654210044,127.03232364847
부산삼촌연탄꼼장어,한식,갈비/삼겹살,한식 음식점업,인계동,37.2661071932832,127.030185188897
대박푸드,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2666929924683,127.032398768968
사랑채나혜석점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2638671907044,127.033945661327
행복한,한식,한식/백반/한정식,한식 음식점업,인계동,37.2751308185491,127.024059419744
누리면옥,한식,냉면집,한식 음식점업,인계동,37.264360898878,127.033713870097
하이터치생맥주,유흥주점,호프/맥주,기타 주점업,인계동,37.2640464706939,127.034935500015
매운갈비찜,한식,갈비/삼겹살,한식 음식점업,인계동,37.2657310236478,127.031565494457
호텔더스타일,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656979974651,127.030833079199
묘오또,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632439663945,127.030458660737
바다예찬,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2633228401102,127.030187071733
PLAYCLUB,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2655647941348,127.028873038484
행복한밥상,한식,한식/백반/한정식,한식 음식점업,인계동,37.2641011433892,127.027302172033
카페뉴델리,제과제빵떡케익,제과점,제과점업,인계동,37.2667776746984,127.032837394668
엔제리너스수원인계D/I점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.267706788784,127.02745873884
기항지,유흥주점,호프/맥주,기타 주점업,인계동,37.259826771194,127.034617312637
이자카야잔잔,한식,한식/백반/한정식,한식 음식점업,인계동,37.2638671907044,127.033945661327
292짬떡,한식,한식/백반/한정식,한식 음식점업,인계동,37.2664974474111,127.023945358406
김밥천국,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2581481371135,127.032090967812
투썸플레이스수원드라마센터점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2704579759428,127.035518906219
부산닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,인계동,37.2659048600692,127.028586809948
인계동호프,유흥주점,호프/맥주,기타 주점업,인계동,37.265268128945,127.032259158765
찬스호프,유흥주점,호프/맥주,기타 주점업,인계동,37.2668556936906,127.022587782557
무한꼼장어,일식/수산물,곰장어전문,한식 음식점업,인계동,37.26609114527,127.031527059247
제주알찜,한식,한식/백반/한정식,한식 음식점업,인계동,37.2680887708587,127.024601305315
팔도왕소금구이,한식,갈비/삼겹살,한식 음식점업,인계동,37.2688511687496,127.023080634618
부비부비,유흥주점,호프/맥주,기타 주점업,인계동,37.2659480595941,127.028360765662
꼽창꼽창,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655647941348,127.028873038484
파리바게뜨,제과제빵떡케익,제과점,제과점업,인계동,37.2662763396576,127.033238414712
미스터육,한식,한식/백반/한정식,한식 음식점업,인계동,37.2714897944588,127.036080784564
김영희강남동태찜수원인계점,일식/수산물,해물찜/탕전문,한식 음식점업,인계동,37.2742455764809,127.030373966725
행복닭강정,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2627455564067,127.030115556208
중앙로분식,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2764578137559,127.028733118472
카페앙쥬,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2750481552505,127.029348848484
수원인계DT,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2706696211329,127.034952447558
명동보리밥,한식,보리밥전문,한식 음식점업,인계동,37.263465429442,127.029993583603
복남복녀,일식/수산물,복전문,한식 음식점업,인계동,37.265196995,127.027975813001
플로렌스파티하우스,부페,종합부페,,인계동,37.2614622649454,127.034066569444
울랄라회포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2674248200612,127.023854465677
이대감,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656226636179,127.034847739551
옛맛,한식,한식/백반/한정식,한식 음식점업,인계동,37.269819431091,127.029055172957
신호붉닭발,한식,한식/백반/한정식,한식 음식점업,인계동,37.2658871620554,127.033029175122
쥬벨베이커리,제과제빵떡케익,제과점,제과점업,인계동,37.273969222843,127.030738332453
시골집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2585191803033,127.031184351009
노걸대감자탕앤가마삼겹,한식,해장국/감자탕,한식 음식점업,인계동,37.2742455764809,127.030373966725
생츄어리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.273969222843,127.030738332453
살로만치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2684576668479,127.02125919485
명인만두,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592
1인자감자탕,한식,해장국/감자탕,한식 음식점업,인계동,37.2636486535754,127.034771464369
도프셰프,한식,한식/백반/한정식,한식 음식점업,인계동,37.264360898878,127.033713870097
미스터세븐,유흥주점,호프/맥주,기타 주점업,인계동,37.2742969431831,127.027847547892
CJ푸드빌차이나팩토리,중식,중국음식/중국집,중식 음식점업,인계동,37.2649380770557,127.032669257824
교동김밥,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2776694813796,127.031446394886
블루에블랑,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2604689606214,127.033808686733
박정한아강족발,한식,족발/보쌈전문,한식 음식점업,인계동,37.2642497470425,127.027841423046
한국외환은행,기타음식업,구내식당/자급식음식점,기관구내식당업,인계동,37.2749829574925,127.020340311099
토담골,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632987250416,127.036061175394
또봉이통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2704109097156,127.023184509017
리츠호텔컨벤션웨딩,부페,종합부페,,인계동,37.2587463079213,127.033616496049
본다이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2740962243725,127.027545685497
하남돼지집,한식,갈비/삼겹살,한식 음식점업,인계동,37.2651276935645,127.030513431784
갈매기살,한식,한식/백반/한정식,한식 음식점업,인계동,37.2756260364493,127.030593055013
팔덕식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2729487852127,127.028270801854
만나고쪽갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2579640040864,127.033818136029
"예천,신내천양평해장국",한식,해장국/감자탕,한식 음식점업,인계동,37.2699506400334,127.022006573842
맛있는밥집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2700179681296,127.021430674457
천지중기,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2657866203028,127.030651552299
맥도날드,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2706696211329,127.034952447558
아트몬스터,양식,기타전문서양음식점,서양식 음식점업,인계동,37.263905154451,127.033077065429
임진강식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2640460845927,127.02608526838
쏘울라이브,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2685218920901,127.025768302701
시그니처인인계,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639392405159,127.031735003111
랜돌프비어,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2643460715653,127.031898907951
파스쿠찌,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650758490798,127.030784680576
강태공,일식/수산물,횟집,한식 음식점업,인계동,37.2653980845349,127.030521239857
오징어세상,일식/수산물,낙지/오징어,한식 음식점업,인계동,37.2649695377712,127.02990664576
야!꿀꿀이네가자,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647946944531,127.030562797844
김양비어,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2597603686154,127.032002696468
유케야,한식,기타고기요리,한식 음식점업,인계동,37.2639354595678,127.031272810503
민들레식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.271609411308,127.026472690865
남태평양참치,일식/수산물,참치전문점,일식 음식점업,인계동,37.2650758490798,127.030784680576
배스킨라빈스,패스트푸드,아이스크림판매,제과점업,인계동,37.2716519737444,127.036078716953
참맛나리아,한식,한식/백반/한정식,한식 음식점업,인계동,37.2708978239644,127.025410708701
굴섬,일식/수산물,굴요리전문,한식 음식점업,인계동,37.2671061896815,127.030037081382
천지호프,유흥주점,호프/맥주,기타 주점업,인계동,37.2740658121106,127.020577709323
커피베이,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2673954781944,127.029052473093
108,한식,한식/백반/한정식,한식 음식점업,인계동,37.259826771194,127.034617312637
번지노래팡팡,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2698881426959,127.026449752811
별들의고향,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099
아리랑,한식,한식/백반/한정식,한식 음식점업,인계동,37.2677488079151,127.024898833583
정참치,일식/수산물,참치전문점,일식 음식점업,인계동,37.2651235088294,127.03220463765
하노이,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,인계동,37.2597603686154,127.032002696468
바르다김선생,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.263905154451,127.033077065429
본도시락,패스트푸드,도시락전문점,한식 음식점업,인계동,37.2662763396576,127.033238414712
옹고집식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2685982394761,127.023004978333
식감이야기,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2650749564079,127.031776834009
고추닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,인계동,37.266497076559,127.024993896042
예전,한식,한식/백반/한정식,한식 음식점업,인계동,37.2613267457237,127.035128035917
사천핫마라샹궈마라탕,중식,중국음식/중국집,중식 음식점업,인계동,37.2719119294694,127.027100215566
수원손큰국밥,한식,해장국/감자탕,한식 음식점업,인계동,37.2643098833063,127.02310547699
썬,유흥주점,관광/유흥주점,일반유흥 주점업,인계동,37.2647792870711,127.031983556734
아이마끼,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2598472419533,127.031607010051
전주콩씨네콩나물국밥,한식,해장국/감자탕,한식 음식점업,인계동,37.26430197891,127.026521667672
뚝딱선,한식,한식/백반/한정식,한식 음식점업,인계동,37.2753117018124,127.028522326443
쿠마노래타운,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2649695377712,127.02990664576
삼익계란말이포차,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2655647941348,127.028873038484
고향우렁이마을,한식,한식/백반/한정식,한식 음식점업,인계동,37.2640149329283,127.027776796365
벨로시티편의점,유흥주점,호프/맥주,기타 주점업,인계동,37.2581481371135,127.032090967812
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.259213962314,127.031299460495
드라마하우스,유흥주점,호프/맥주,기타 주점업,인계동,37.2699871056101,127.028624567128
선지해장국,한식,해장국/감자탕,한식 음식점업,인계동,37.2693899998172,127.026140467149
곱창곱창,한식,곱창/양구이전문,한식 음식점업,인계동,37.2655647941348,127.028873038484
가보정,한식,한식/백반/한정식,한식 음식점업,인계동,37.2742589271037,127.028704990549
강촌식당NC백화점,한식,한정식전문,한식 음식점업,인계동,37.266303100253,127.034309152592
슈가,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2651276935645,127.030513431784
고봉민김밥인,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.263905154451,127.033077065429
1km,유흥주점,호프/맥주,기타 주점업,인계동,37.265259000922,127.031143113077
돌배기집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639761366882,127.035150606942
송담추어탕,한식,한식/백반/한정식,한식 음식점업,인계동,37.2716956257239,127.029290412066
천하제일왕족발,한식,한식/백반/한정식,한식 음식점업,인계동,37.2652750832349,127.030906145262
오향,유흥주점,호프/맥주,기타 주점업,인계동,37.2751598274406,127.030880929441
자연석돌구이삼겹살,별식/퓨전요리,돌구이요리전문,그외 기타 음식점업,인계동,37.265196995,127.027975813001
피피케이키친,양식,스파게티전문점,서양식 음식점업,인계동,37.2657310236478,127.031565494457
해사촌굴이랑조개랑,한식,한식/백반/한정식,한식 음식점업,인계동,37.2664311254837,127.031229567098
사거리포차엑스,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2649789808466,127.032161389886
CAFE410,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2771893711639,127.031136814352
김군맥주,유흥주점,호프/맥주,기타 주점업,인계동,37.2654596332779,127.029235169577
사랑채,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2654439959159,127.031727011632
컴포즈커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2643460715653,127.031898907951
명동찌개마을,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2644373768961,127.036463809738
신기소,양식,정통양식/경양식,서양식 음식점업,인계동,37.266303100253,127.034309152592
먹튀수제손튀김&꼬치구이,유흥주점,호프/맥주,기타 주점업,인계동,37.2631917180589,127.03509296974
엄마네가자,한식,한식/백반/한정식,한식 음식점업,인계동,37.266678389639,127.024033219549
야래야래,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2628321460467,127.035199023241
첨,유흥주점,민속주점,기타 주점업,인계동,37.2654439959159,127.031727011632
네네치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2665697023492,127.022873342924
오르새피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.259826771194,127.034617312637
박군치킨,유흥주점,호프/맥주,기타 주점업,인계동,37.2760656172285,127.025964267256
임창정의소주한잔,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.264848693235,127.031655713418
꼬미꽃닭발,한식,한식/백반/한정식,한식 음식점업,인계동,37.2634100736209,127.034244626755
피자나라치킨공주,유흥주점,호프/맥주,기타 주점업,인계동,37.2687030671936,127.028077318434
카페도안,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2637053669157,127.036202556386
페리칸치킨하우스,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2648079003161,127.021216237057
인계돈가,유흥주점,호프/맥주,기타 주점업,인계동,37.2722166630363,127.035710704518
